Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up
TRAPPC8,-0.139825975,-0.289354322,0.009702372,-0.575731902,-0.842984685,-0.308479119,0.277318799,0.075487117,0.479150481,0.126971583,-0.11986544,0.373808605
TRAPPC9,-0.192853341,-0.383971369,-0.001735313,0.303796292,-0.095157654,0.702750237,-0.320951444,-0.492107698,-0.149795191,0.300320327,0.093202761,0.507437894
TRDN,-0.033902807,-0.226150197,0.158344582,-0.233916305,-0.549335415,0.081502805,0.008943797,-0.278580526,0.29646812,0.139151063,-0.08454414,0.362846266
TRERF1,-0.50311627,-0.836883247,-0.169349293,-0.426865255,-0.867428818,0.013698307,0.094140336,-0.128931522,0.317212195,0.461537122,0.297992862,0.625081381
TREX1,0.143255868,-0.076450919,0.362962654,-0.092070474,-0.526599535,0.342458587,0.061528051,-0.148698244,0.271754346,-0.114402051,-0.277768598,0.048964495
TRIAP1,-0.484508186,-0.616755544,-0.352260828,0.005710979,-0.218843647,0.230265605,0.270398588,0.02984226,0.510954916,0.10139367,-0.130005106,0.332792446
TRIL,-0.027003452,-0.40314559,0.349138685,0.272249007,0.016008992,0.528489023,-0.307541491,-0.644538662,0.02945568,0.237052401,-0.012091966,0.486196767
TRIM11,0.258059881,0.060338078,0.455781685,-0.444699527,-0.866849805,-0.02254925,-0.006614578,-0.219548506,0.20631935,0.04760422,-0.126493437,0.221701877
TRIM14,-0.288178638,-0.495693917,-0.08066336,0.018266629,-0.287205178,0.323738436,0.135287182,-0.082015219,0.352589582,0.077350449,-0.137786162,0.292487059
TRIM16,0.319661169,0.074712444,0.564609893,0.710996349,0.382848133,1.039144566,-0.376111003,-0.581966956,-0.17025505,-0.23480434,-0.372731969,-0.096876711
TRIM16L,0.262031059,0.010507198,0.513554921,0.634525205,0.315364959,0.95368545,-0.283339297,-0.494024765,-0.072653829,-0.242252404,-0.392206423,-0.092298385
TRIM2,0.975809718,0.783375787,1.168243648,-0.294239485,-0.512255344,-0.076223626,-0.17969589,-0.408904681,0.049512901,-0.412528984,-0.545807873,-0.279250096
TRIM21,-0.157237681,-0.43605356,0.121578198,0.06298737,-0.272520728,0.398495469,0.05709826,-0.144875687,0.259072207,0.031715409,-0.144394694,0.207825513
TRIM22,0.461013505,0.220852269,0.70117474,-0.006196977,-0.261289726,0.248895772,-0.163696027,-0.411448609,0.084056555,-0.185786281,-0.347477014,-0.024095548
TRIM23,-0.362255871,-0.629379079,-0.095132664,0.142880808,-0.097419265,0.383180881,-0.020523577,-0.21955428,0.178507127,0.219919927,0.012619451,0.427220403
TRIM24,0.090501502,-0.118344499,0.299347503,-0.45976199,-0.884105664,-0.035418315,-0.219140678,-0.400795745,-0.037485611,0.372014685,0.201353604,0.542675766
TRIM25,-0.182058407,-0.362203692,-0.001913121,0.503748884,0.252883822,0.754613945,-0.169332615,-0.415167841,0.076502612,0.046946452,-0.160820097,0.254713002
TRIM26,-0.024307926,-0.215689968,0.167074116,0.735932791,0.426904661,1.044960921,-0.371001513,-0.569076998,-0.172926028,0.005807666,-0.201213975,0.212829306
TRIM27,0.405006334,0.146975219,0.663037448,0.395429558,0.127706543,0.663152572,-0.61416151,-0.772073171,-0.45624985,0.087101918,-0.107299757,0.281503594
TRIM28,-0.699247456,-0.92865581,-0.469839102,0.437693509,0.063981139,0.811405879,0.176735375,0.004385813,0.349084937,0.136217437,-0.02953964,0.301974514
TRIM29,0.955932192,0.734875648,1.176988735,-0.167766011,-0.448503352,0.11297133,-0.244526661,-0.448967724,-0.040085598,-0.398728088,-0.522947791,-0.274508386
TRIM3,-0.930471172,-1.09382174,-0.767120604,0.510449723,0.17522564,0.845673806,0.192678069,-0.010741353,0.396097491,0.257978701,0.11114302,0.404814382
TRIM31,-0.091439391,-0.411268619,0.228389837,-0.378325481,-0.747481337,-0.009169625,0.037707876,-0.207790161,0.283205914,0.194115521,-0.054969054,0.443200096
TRIM32,-0.533076304,-0.778903643,-0.287248965,0.172689697,-0.068336975,0.413716368,0.295841821,0.115127583,0.47655606,0.029947301,-0.190425697,0.250320298
TRIM33,0.46431512,0.20529769,0.723332549,0.107037389,-0.175335287,0.389410064,-0.360561513,-0.558053266,-0.16306976,-0.056216917,-0.242358002,0.129924168
TRIM36,-0.30396805,-0.423382896,-0.184553204,-0.068232619,-0.397903218,0.261437979,-0.44293442,-0.575636175,-0.310232665,0.65545023,0.413231052,0.897669407
TRIM37,-0.006452978,-0.202680702,0.189774746,-0.512548727,-0.907738399,-0.117359054,0.077368134,-0.227239182,0.381975449,0.164594418,-0.028896254,0.358085089
TRIM38,0.257578551,-0.070421831,0.585578932,0.082715392,-0.143264192,0.308694976,0.123194055,-0.036303315,0.282691425,-0.352602578,-0.542266511,-0.162938645
TRIM39,0.036940664,-0.145299666,0.219180993,0.207424203,-0.154929756,0.569778161,-0.260222209,-0.540152223,0.019707806,0.09612891,-0.118617719,0.31087554
TRIM39-RPP21,0.052532635,-0.20152916,0.30659443,0.08131303,-0.084704041,0.247330101,-0.154121328,-0.435772393,0.127529738,0.064557698,-0.131943089,0.261058486
TRIM4,-0.395635323,-0.58098307,-0.210287577,0.16113253,-0.094298557,0.416563618,0.251014933,0.081535394,0.420494471,-0.02439575,-0.289343325,0.240551825
TRIM41,-0.223719765,-0.431670199,-0.015769331,-0.88022477,-1.225024123,-0.535425417,0.310546021,0.084369531,0.53672251,0.307939774,0.126858355,0.489021193
TRIM42,0.394419498,0.221835007,0.567003989,-0.377387775,-0.761325961,0.006550411,-0.258853139,-0.706002427,0.188296149,0.145773313,-0.06264916,0.354195786
TRIM44,-0.178307094,-0.381144501,0.024530313,0.088455092,-0.013588146,0.19049833,-0.41979148,-0.991532001,0.151949042,0.497648734,0.393529484,0.601767984
TRIM46,0.0061026,-0.263904016,0.276109216,-0.439104371,-0.828881086,-0.049327655,0.274032512,-0.030272435,0.578337459,0.004835557,-0.240140613,0.249811727
TRIM47,0.705983137,0.525876569,0.886089704,-0.550985501,-0.739739896,-0.362231105,0.051789744,-0.172139593,0.275719082,-0.303626441,-0.503758758,-0.103494123
TRIM5,0.184837332,-0.021149107,0.390823771,0.537489628,0.21202492,0.862954335,-0.056271145,-0.229864926,0.117322636,-0.353446299,-0.577186591,-0.129706006
TRIM56,0.076579492,-0.129402778,0.282561762,-0.479863192,-0.949363248,-0.010363136,0.159855134,0.002110542,0.317599726,0.029302474,-0.155500181,0.214105129
TRIM59,0.360789319,0.104057324,0.617521314,0.134704988,-0.116993971,0.386403946,-0.280535085,-0.522631346,-0.038438823,-0.070456366,-0.343260344,0.202347613
TRIM6,0.222068789,-0.039370425,0.483508004,-0.825953838,-1.450732879,-0.201174797,0.298913923,0.095116807,0.502711039,-0.01875499,-0.161645929,0.12413595
TRIM6-TRIM34,-0.034689468,-0.25243816,0.183059224,-1.021542866,-1.424326598,-0.618759134,0.343130104,0.154687569,0.531572639,0.207955518,0.096820956,0.319090079
TRIM61,0.032674966,-0.530052079,0.595402011,-0.279570794,-0.990461752,0.431320164,0.270682237,-0.131734248,0.673098721,-0.144855682,-0.363180018,0.073468654
TRIM65,0.378088283,0.175112851,0.581063716,-0.645646866,-0.902475517,-0.388818214,0.065794715,-0.147746595,0.279336025,-0.023796048,-0.236286965,0.188694868
TRIM68,0.278226466,-0.000479302,0.556932233,0.400347545,0.049348977,0.751346114,0.050778101,-0.177927943,0.279484145,-0.465317676,-0.702658845,-0.227976508
TRIM69,0.306294086,-0.113602039,0.726190211,-0.283117201,-0.7083994,0.142164999,0.054519811,-0.446390033,0.555429655,-0.033615714,-0.2656089,0.198377473
TRIM8,-0.447788073,-0.804107744,-0.091468403,0.157437702,-0.506472604,0.821348008,0.42671215,0.120736751,0.732687548,-0.185732774,-0.409527952,0.038062404
TRIO,-0.696092275,-0.986768615,-0.405415934,0.20437543,-0.034651905,0.443402765,0.35870976,0.205149662,0.512269859,0.076117971,-0.11111073,0.263346671
TRIOBP,0.513443008,0.278593985,0.74829203,-0.328134679,-0.570279942,-0.085989417,0.264055917,0.01842583,0.509686004,-0.474068503,-0.600468528,-0.347668479
TRIP10,0.493160736,0.245290118,0.741031353,-0.529265079,-0.78168229,-0.276847869,0.100504678,-0.119533944,0.3205433,-0.201554995,-0.373624635,-0.029485355
TRIP11,-0.418716586,-0.605060697,-0.232372475,0.538328707,0.14506991,0.931587503,-0.117360207,-0.296543117,0.061822702,0.157343285,-0.043064092,0.357750662
TRIP12,-0.203879675,-0.43960478,0.031845431,0.511451203,0.284561216,0.738341191,-0.093078866,-0.27130712,0.085149388,-0.013615266,-0.258258286,0.231027754
TRIP13,0.521287253,0.281972762,0.760601743,0.145249094,-0.044426954,0.334925141,-0.667568271,-0.854249097,-0.480887444,0.17616294,-0.018665253,0.370991133
TRIP4,0.055982421,-0.160155104,0.272119947,0.466191139,0.24142844,0.690953838,-0.266563361,-0.471679738,-0.061446985,-0.019625831,-0.254455059,0.215203397
TRIP6,0.778320417,0.606180093,0.95046074,-0.427557168,-0.651316549,-0.203797786,0.149093002,-0.045638497,0.343824501,-0.512842522,-0.713451282,-0.312233762
TRIR,0.266716188,0.061378512,0.472053864,-0.395319573,-0.819913405,0.029274258,-0.111974281,-0.322084684,0.098136123,0.104931332,-0.055765136,0.265627799
TRIT1,0.764979205,0.596776921,0.933181489,-0.590091402,-0.969484324,-0.210698479,-0.402669286,-0.580974898,-0.224363674,0.178383614,0.011335137,0.345432091
TRMT1,0.250647302,0.00723029,0.494064314,-0.147124387,-0.555611976,0.261363202,-0.079800986,-0.265065269,0.105463297,-0.037947338,-0.218044758,0.142150082
TRMT10A,-0.410248035,-0.603670263,-0.216825806,-0.222344437,-0.581096065,0.136407191,0.071146643,-0.136397022,0.278690307,0.333582377,0.139475255,0.527689499
TRMT10C,0.093569546,-0.115416581,0.302555673,-0.111512857,-0.374222622,0.151196909,-0.209528342,-0.422579823,0.003523139,0.186377263,-0.044434034,0.41718856
TRMT11,0.08672992,-0.151980266,0.325440106,-0.442874116,-0.753075517,-0.132672714,-0.217454908,-0.369525169,-0.065384646,0.364783904,0.137999668,0.59156814
TRMT112,-0.01291549,-0.165615022,0.139784041,0.397791941,0.073186326,0.722397557,0.014829421,-0.200068487,0.22972733,-0.203420882,-0.435333946,0.028492183
TRMT13,0.227635468,-0.109701913,0.564972848,-0.277299532,-0.571956002,0.017356939,0.141416882,-0.09625315,0.379086914,-0.160230574,-0.313681528,-0.00677962
TRMT1L,-0.061813518,-0.270064396,0.14643736,-0.312598932,-0.692558012,0.067360148,0.221957111,0.039512042,0.40440218,-0.010049294,-0.224782174,0.204683586
TRMT2A,0.58442349,0.363699565,0.805147415,-0.188932732,-0.45420471,0.076339245,-0.299826412,-0.527697567,-0.071955257,-0.056517607,-0.236133346,0.123098132
TRMT2B,0.043559761,-0.286772587,0.37389211,0.350669067,-0.219101411,0.920439545,-0.30144061,-0.697053956,0.094172736,0.063721348,-0.401487027,0.528929723
TRMT5,-0.042844406,-0.228945625,0.143256812,-0.191854394,-0.475306057,0.091597269,0.03815252,-0.163270254,0.239575294,0.09149767,-0.158713993,0.341709334
TRMT6,0.616561411,0.392017033,0.841105789,-0.111058819,-0.383217218,0.16109958,-0.384107177,-0.589399673,-0.178814681,-0.038788937,-0.229366919,0.151789045
TRMT61A,0.74237274,0.547174557,0.937570923,0.107181306,-0.115910706,0.330273317,-0.435384065,-0.6381601,-0.23260803,-0.193127146,-0.395702453,0.009448162
TRMT61B,-0.024488851,-0.252807057,0.203829354,-0.242760966,-0.52628792,0.040765988,-0.017855058,-0.260560144,0.224850028,0.156858218,-0.030201243,0.34391768
TRMU,0.517080851,0.256318522,0.777843181,-0.51605175,-0.807776572,-0.224326929,-0.225190623,-0.390801463,-0.059579784,0.086022917,-0.112380452,0.284426287
TRNAU1AP,0.437770529,0.26983983,0.605701228,-0.37851088,-0.683727668,-0.073294092,-0.080629552,-0.319985191,0.158726086,-0.033796079,-0.268606772,0.201014615
TRNT1,-0.309551214,-0.522170216,-0.096932212,0.465027285,0.109860777,0.820193793,0.279817956,0.106194144,0.453441768,-0.268509107,-0.474450414,-0.0625678
TRO,-0.761590363,-0.895518312,-0.627662415,0.01247453,-0.261154385,0.286103445,0.032034327,-0.14264928,0.206717933,0.534255944,0.305555446,0.762956443
TRPC1,1.063296455,0.78691603,1.339676881,-0.746783359,-1.135732294,-0.357834423,-0.219802038,-0.431091862,-0.008512214,0.013447686,-0.164457106,0.191352477
TRPC4,0.095466452,-0.109902458,0.300835362,-0.056318209,-0.262234097,0.149597679,0.212971503,-0.030583054,0.456526061,-0.282020328,-0.549228552,-0.014812104
TRPC4AP,-0.055617268,-0.328896268,0.217661732,-0.051762661,-0.350076608,0.246551286,-0.396780154,-0.622664025,-0.170896283,0.441894261,0.247372963,0.636415559
TRPC5,0.179212305,-0.03594305,0.39436766,-0.114878349,-0.363960575,0.134203876,0.282173489,0.016083887,0.548263092,-0.388326055,-0.621194992,-0.155457119
TRPM2,0.070772585,-0.210597108,0.352142278,0.150271509,-0.255978045,0.556521063,0.039456505,-0.229682996,0.308596006,-0.168180474,-0.393342357,0.056981408
TRPM4,-0.008244778,-0.288922591,0.272433036,-0.033453445,-0.441501052,0.374594162,0.157198971,0.028909095,0.285488847,-0.134009502,-0.350843489,0.082824485
TRPM5,0.351863341,0.017935875,0.685790807,0.004571617,-0.364010342,0.373153575,-0.245375279,-0.542316305,0.051565746,-0.014486484,-0.231322614,0.202349646
TRPM6,0.211264369,-0.121511175,0.544039913,-0.656328515,-0.999227282,-0.313429748,-0.015462681,-0.364981836,0.334056474,0.103006798,-0.156469011,0.362482608
TRPM7,0.243867017,-0.033388958,0.521122993,0.054869755,-0.173794998,0.283534508,-0.039750775,-0.269241969,0.189740419,-0.161890451,-0.405555758,0.081774855
TRPM8,0.400488695,0.21079915,0.59017824,-0.040581674,-0.41876589,0.337602542,0.15468999,-0.224405518,0.533785498,-0.447149881,-0.673029491,-0.22127027
TRPS1,-0.247054133,-0.48116506,-0.012943207,-0.72537993,-0.994066134,-0.456693726,0.220652417,0.030628129,0.410676704,0.336521999,0.140651467,0.532392531
TRPT1,-0.38434281,-0.593714534,-0.174971087,0.63028469,0.336231317,0.924338063,0.025740841,-0.161238857,0.21272054,-0.051553544,-0.272621347,0.169514259
TRPV2,0.274205644,-0.054194558,0.602605845,-0.313753197,-0.646762572,0.019256177,0.261672392,0.061465021,0.461879763,-0.272143113,-0.496166404,-0.048119821
TRPV4,0.739021724,0.391241015,1.086802433,0.080761869,-0.306436165,0.467959902,-0.030829037,-0.293069971,0.231411897,-0.792775315,-1.395930859,-0.18961977
TRPV5,-0.071756235,-0.250358204,0.106845734,-0.160477307,-0.380846173,0.059891559,0.144170518,-0.013512175,0.301853211,-0.004107583,-0.297042163,0.288826996
TRRAP,0.36972864,0.157459628,0.581997653,-0.218512559,-0.552892803,0.115867684,-0.059758976,-0.223822572,0.10430462,-0.110771182,-0.349362902,0.127820538
TRUB1,-0.156709418,-0.400717719,0.087298884,-0.031469267,-0.346273207,0.283334674,0.173019505,0.020077293,0.325961718,-0.032543663,-0.275917705,0.210830379
TRUB2,0.246664041,0.011678551,0.48164953,-0.333421401,-0.73480952,0.067966717,-0.31944761,-0.481789075,-0.157106145,0.287849963,0.103616239,0.472083688
TSC1,-0.2123051,-0.344586048,-0.080024153,-0.971953244,-1.491894121,-0.452012367,0.444150654,0.331685557,0.55661575,0.219561071,0.073855964,0.365266178
TSC2,-0.486035131,-0.739490743,-0.232579519,-0.287009583,-0.595131616,0.021112449,0.295330504,0.138788732,0.451872275,0.225006074,0.016712433,0.433299714
TSC22D1,0.27363138,-0.008667455,0.555930214,-0.05843981,-0.324971972,0.208092351,-0.078053961,-0.27570369,0.119595768,-0.101201917,-0.299451084,0.097047249
TSC22D2,-0.00253891,-0.188226993,0.183149173,-0.227414922,-0.470809772,0.015979927,-0.053602334,-0.269633906,0.162429238,0.166980547,-0.079951545,0.41391264
TSC22D3,-0.796876341,-1.005259444,-0.588493238,0.204251943,-0.038470058,0.446973943,0.196607602,-0.001123113,0.394338318,0.307115666,0.11174867,0.502482661
TSC22D4,0.63732625,0.389505348,0.885147153,-0.613925584,-0.857081281,-0.370769886,-0.162814202,-0.381068756,0.055440353,-0.015001619,-0.173400978,0.14339774
TSEN15,-0.279126052,-0.500279154,-0.05797295,-0.15498477,-0.394978409,0.085008869,-0.115128187,-0.300439803,0.070183428,0.397168103,0.159144913,0.635191293
TSEN2,-0.150109439,-0.315277539,0.015058662,-0.418966657,-0.939633504,0.101700189,0.19442812,-0.001769108,0.390625347,0.207663944,-0.019649695,0.434977582
TSEN34,0.051093082,-0.119304839,0.221491003,0.148514427,-0.259808678,0.556837532,-0.178800276,-0.357691814,9.12615E-05,0.05877324,-0.169579849,0.287126329
TSEN54,-0.386073938,-0.581298342,-0.190849535,-0.26762008,-0.623075903,0.087835744,-0.139154878,-0.304927602,0.026617846,0.556722252,0.351147774,0.76229673
TSFM,-0.289527266,-0.488377518,-0.090677013,-0.204121461,-0.473165894,0.064922972,-0.073440946,-0.301298887,0.154416995,0.389587087,0.184141306,0.595032867
TSG101,-0.441258444,-0.693243385,-0.189273504,-0.144137906,-0.442822981,0.154547169,0.339758951,0.207830186,0.471687715,0.077410458,-0.157396208,0.312217125
TSGA10IP,0.031388625,-0.393429646,0.456206895,-0.778642409,-1.176931551,-0.380353266,0.050596728,-0.20349949,0.304692946,0.336382795,0.145667027,0.527098563
TSGA13,-0.14066017,-0.675611198,0.394290858,0.11837771,-0.517077686,0.753833107,-0.077856403,-0.475960308,0.320247501,0.091782941,-0.141223108,0.324788989
TSHR,-0.263333503,-0.540326185,0.01365918,-0.240044385,-0.490090986,0.010002216,0.297490432,-0.04472754,0.639708405,0.010280905,-0.108983478,0.129545288
TSHZ3,-0.243744375,-0.40809934,-0.07938941,0.38988158,-0.143028147,0.922791308,-0.069064979,-0.249222668,0.111092709,-0.092952171,-0.274533352,0.08862901
TSKU,-0.320521357,-0.456152214,-0.184890499,-0.171161445,-0.39203827,0.04971538,-0.249740256,-0.445685888,-0.053794623,0.605978299,0.326987797,0.884968801
TSN,-0.093020174,-0.299012499,0.112972151,-0.285331335,-0.625069417,0.054406747,0.26831093,0.038924264,0.497697595,-0.044700509,-0.231776415,0.142375396
TSNAX,0.03243608,-0.132214422,0.197086582,-0.031038783,-0.203973843,0.141896276,0.533422908,0.299441054,0.767404762,-0.520004621,-0.728475023,-0.31153422
TSPAN1,-0.571945727,-0.822260993,-0.321630461,0.014023789,-0.55787955,0.585927128,0.476122188,0.251821298,0.700423079,-0.190316681,-0.420736424,0.040103063
TSPAN13,-0.513372726,-0.801883953,-0.224861499,-0.164467894,-0.456608259,0.12767247,0.300634854,0.088617587,0.512652121,0.139101765,-0.039848652,0.318052183
TSPAN14,0.224111707,0.121900479,0.326322935,0.134677879,-0.186886397,0.456242154,0.28088572,0.022250799,0.539520642,-0.463416073,-0.688389301,-0.238442846
TSPAN15,-0.110317977,-0.352450787,0.131814834,0.043086483,-0.233715329,0.319888295,0.373768774,0.182229331,0.565308216,-0.296999834,-0.509006612,-0.084993055
TSPAN31,-0.471081894,-0.687217636,-0.254946153,-0.280245105,-0.731163973,0.170673764,0.225483224,0.051675816,0.399290632,0.248569943,0.07671345,0.420426436
TSPAN4,0.256982877,-0.006513476,0.52047923,-0.787718049,-1.055699343,-0.519736756,0.367516003,-0.045352178,0.780384184,-0.180210777,-0.538502275,0.178080721
TSPAN6,0.563073162,0.34339039,0.782755935,-0.327792547,-0.728808019,0.073222925,-0.122066765,-0.347502972,0.103369442,-0.102084837,-0.296505866,0.092336193
TSPAN9,-0.063458162,-0.366088832,0.239172507,0.228317897,-0.209050627,0.665686421,0.014520271,-0.293505756,0.322546297,-0.063541988,-0.29934868,0.172264705
TSPO,0.471986963,0.216731253,0.727242673,-0.292541749,-0.694085701,0.109002203,-0.313585308,-0.570755067,-0.056415549,0.093335412,-0.111496711,0.298167535
TSPOAP1,-0.174950507,-0.647853689,0.297952676,0.182903062,-0.155312659,0.521118782,-0.16134508,-0.482744327,0.160054167,0.182463151,-0.02325464,0.388180942
TSPYL1,-0.293796824,-0.418061432,-0.169532215,-0.25466898,-0.582350075,0.073012116,0.180400636,-0.083038068,0.443839339,0.174798165,-0.01156277,0.3611591
TSPYL2,0.103401163,-0.089524984,0.29632731,-0.294273025,-0.698797966,0.110251917,0.080199202,-0.137940537,0.298338942,-0.005807079,-0.267382166,0.255768008
TSPYL4,-0.119914347,-0.348546867,0.108718173,-0.189557805,-0.596053677,0.216938067,0.346013735,0.040792011,0.651235459,-0.09846946,-0.431187746,0.234248827
TSPYL5,0.739227185,0.534517694,0.943936675,0.055974894,-0.218976463,0.330926251,-0.477754295,-0.663809171,-0.291699418,-0.12455997,-0.320469125,0.071349185
TSR1,0.0674141,-0.226149112,0.360977313,-0.36531571,-0.573816007,-0.156815413,0.084652432,-0.149792222,0.319097086,0.050972032,-0.114795746,0.21673981
