Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up,norm_avg,norm_down,norm_up
FAM111A,0.702902508,-0.589714502,1.995519518,0.220504878,-0.65877482,1.099784575,-0.309795313,-1.120626886,0.501036261,-0.064668547,-1.033589286,0.904252193,-0.548943526,-1.271813633,0.17392658
FAM111B,1.355229732,0.594685727,2.115773736,-0.105496932,-0.851757835,0.640763971,-1.147830187,-1.641957129,-0.653703245,0.27924107,-0.251301845,0.809783985,-0.381143683,-0.770920073,0.008632708
FAM114A1,-1.012533463,-2.269773141,0.244706216,0.365589242,-0.435426994,1.166605477,0.383197446,-0.519964017,1.286358909,0.216095162,-0.369027543,0.801217867,0.047651613,-0.801246873,0.896550099
FAM114A2,-1.098820073,-2.111514946,-0.0861252,0.211788936,-0.517404376,0.940982248,0.205886036,-0.656351182,1.068123255,0.902990791,0.231393554,1.574588028,-0.22184569,-0.888228585,0.444537206
FAM115A,-0.403819478,-1.410226198,0.602587241,0.889894026,0.079573864,1.700214188,-0.417854426,-1.628851346,0.793142494,0.243557963,-0.617048465,1.104164391,-0.311778085,-0.860864708,0.237308538
FAM115C,0.763054711,-0.306759413,1.832868835,0.495777196,-0.435334168,1.42688856,-0.40203834,-1.389297254,0.585220574,-0.334975262,-1.291838441,0.621887917,-0.521818305,-0.942892891,-0.100743719
FAM117A,-0.449091865,-1.547993352,0.649809621,-0.169823101,-1.514427097,1.174780896,0.17633008,-0.576788397,0.929448557,0.355555581,-0.709985188,1.421096351,0.087029305,-0.592551664,0.766610273
FAM117B,0.601351812,-0.533027124,1.735730748,0.21804299,-0.882328391,1.318414371,-0.939571315,-1.858398523,-0.020744108,0.261502724,-0.300658458,0.823663906,-0.14132621,-0.784941874,0.502289454
FAM118A,-0.158083378,-1.363458622,1.047291866,-0.085514,-1.151547685,0.980519685,-0.359416572,-1.813752798,1.094919653,0.155931287,-0.39270727,0.704569845,0.447082663,0.016207109,0.877958217
FAM118B,0.530170901,-0.75043731,1.810779111,0.003140752,-1.079544051,1.085825554,-0.576925798,-1.364417241,0.210565645,0.003399809,-1.103361074,1.110160692,0.040214336,-0.484442914,0.564871587
FAM120A,-0.929081084,-2.106176235,0.248014066,-0.30132842,-1.22832565,0.62566881,0.912097794,0.239701318,1.58449427,0.551710285,0.078582624,1.024837947,-0.233398575,-0.77310946,0.30631231
FAM120B,-0.991698179,-2.191004667,0.207608309,0.195478589,-0.718716931,1.109674108,0.625868919,-0.263546556,1.515284394,-0.099027496,-0.83904628,0.640991288,0.269378168,-0.304636375,0.84339271
FAM120C,0.178392052,-1.365675097,1.722459201,-0.528738349,-1.314882307,0.25740561,0.058425684,-0.821457558,0.938308925,0.556304352,-0.373686607,1.486295311,-0.264383739,-0.714727986,0.185960508
FAM122A,-0.470802147,-1.118935866,0.177331572,0.252696844,-0.402797259,0.908190947,0.132364213,-0.64431649,0.909044917,0.275748645,-1.205621339,1.757118629,-0.190007555,-1.419028726,1.039013616
FAM122B,-0.259890055,-1.208444353,0.688664243,-0.617521724,-1.616200815,0.381157366,0.452588749,-0.53312167,1.438299169,0.858851026,0.115595469,1.602106583,-0.434027995,-1.087211237,0.219155247
FAM124A,0,0,0,-0.503764945,-0.665696954,-0.341832936,0,0,0,0.806128584,-0.30941861,1.921675778,-0.302363639,-1.620226761,1.015499482
FAM126A,0.84293781,-0.078418178,1.764293798,-0.357523605,-0.926276585,0.211229375,-0.291766877,-1.149892231,0.566358477,-0.68722672,-1.726387197,0.351933757,0.493579392,-0.396402996,1.383561781
FAM126B,0.257153495,-0.494445412,1.008752402,-0.321551983,-1.272328004,0.629224037,0.22793907,-1.094343973,1.550222113,0.092632211,-1.168762571,1.354026993,-0.256172793,-0.951822938,0.439477353
FAM129A,-0.548846907,-1.178475474,0.080781661,-0.004827509,-1.025082747,1.015427729,0.85832336,-0.457396104,2.174042825,-0.438801195,-1.321785227,0.444182838,0.134152251,-0.387657342,0.655961843
FAM129B,-0.570207243,-1.273821328,0.133406843,0.833021999,-0.231224755,1.897268752,0.022543426,-0.823811469,0.868898321,-0.182714639,-1.509709744,1.144280465,-0.102643543,-0.671543048,0.466255962
FAM129C,0,0,0,0.416437027,-0.469132134,1.302006188,0,0,0,0.418195948,-0.493163891,1.329555786,-0.834632975,-1.689785994,0.020520044
FAM131B,0,0,0,0.179045751,-1.617947202,1.976038705,0,0,0,-0.284060397,-1.120569358,0.552448565,0.105014645,-0.515795659,0.725824949
FAM133B,0.686545915,-0.522808046,1.895899876,-0.095891738,-0.667404167,0.475620692,-0.176688133,-1.055004425,0.701628159,-0.013668266,-1.05818916,1.030852628,-0.400297778,-1.503550125,0.702954569
FAM134A,0.11475074,-0.834857659,1.064359138,0.001234777,-0.787916447,0.790386002,0.483033444,-0.39174072,1.357807608,-0.281657835,-1.138704673,0.575389002,-0.317361126,-1.773681096,1.138958845
FAM134B,-0.067288575,-1.055386845,0.920809694,-0.385983142,-1.770688636,0.998722351,0.604755713,-0.311836059,1.521347485,0.066750384,-0.872777277,1.006278045,-0.218234379,-0.822934698,0.38646594
FAM134C,-0.123264767,-1.342064091,1.095534557,-0.329916608,-1.015251363,0.355418147,0.355448189,-0.565222249,1.276118627,0.618058354,-0.546887134,1.783003841,-0.520325168,-1.190478745,0.14982841
FAM135A,1.384593902,0.863909996,1.905277807,-0.30895793,-1.241861912,0.623946053,-0.57027797,-1.948052792,0.807496852,-0.309526999,-1.317431805,0.698377807,0.10272297,-0.31986019,0.52530613
FAM136A,0.937546421,-0.539861054,2.414953895,0.051871436,-0.484958693,0.588701566,-0.865836312,-1.604823739,-0.126848884,-0.102184262,-0.511985453,0.307616928,-0.021397283,-0.79113959,0.748345024
FAM13A,0.206886186,-0.440957531,0.854729903,0.390344793,-0.707884278,1.488573865,-0.057950331,-1.414054171,1.298153508,-0.633005064,-1.351599118,0.08558899,0.093724416,-0.885962477,1.073411309
FAM13B,-0.913843435,-1.626936346,-0.200750524,0.451782267,-0.449207608,1.352772141,-0.571268317,-1.181456532,0.038919897,0.770157633,-0.446164233,1.986479499,-0.079558159,-0.726161715,0.567045397
FAM151A,-0.255580483,-0.62982295,0.118661984,0,0,0,0.319475603,-1.283116541,1.922067748,0,0,0,0,0,0
FAM151B,-1.178479262,-1.890179266,-0.466779257,0.326724257,-0.77226303,1.425711544,0.599659322,-0.275888161,1.475206805,-0.034971442,-0.864718953,0.794776069,0.287067124,-0.2368735,0.811007749
FAM160A1,-0.648226249,-2.240426102,0.943973604,0.472516337,-0.394762454,1.339795128,0.031437334,-0.716239833,0.7791145,-0.050538164,-0.843795732,0.742719405,0.194810742,-0.420709763,0.810331247
FAM160A2,-0.453471736,-1.782314292,0.875370819,0.082035728,-0.58871109,0.752782545,0.0952634,-1.216831063,1.407357863,0.593843508,-0.104055621,1.291742637,-0.317670899,-0.981928965,0.346587166
FAM160B1,-0.403590912,-1.830881666,1.023699841,0.631805022,-0.198076152,1.461686196,0.04698009,-0.594248742,0.688208922,-0.196623683,-1.293263631,0.900016264,-0.078570516,-0.85323312,0.696092087
FAM160B2,-0.06428656,-1.220274023,1.091700904,0.067783676,-1.131535269,1.267102622,-0.268062987,-0.89658442,0.360458446,0.321249809,-1.015293111,1.657792729,-0.056683938,-0.733859147,0.62049127
FAM161A,0.515178924,-0.8465735,1.876931348,-0.793600231,-1.577450097,-0.009750365,0.083483906,-0.923331877,1.09029969,-0.025956623,-0.534452413,0.482539166,-0.078437392,-0.774066699,0.617191915
FAM162A,-0.280626417,-1.215175447,0.653922612,-0.048640217,-1.178039941,1.080759507,0.331499365,-0.853946904,1.516945635,0.336345106,-0.734242965,1.406933177,-0.338577837,-1.012012576,0.334856902
FAM167A,0,0,0,-0.231680698,-1.26341952,0.800058125,0,0,0,0.540396719,-0.809217382,1.89001082,-0.308716021,-1.284698381,0.667266339
FAM168A,-1.538391822,-2.348755326,-0.728028318,0.002388584,-0.636046519,0.640823687,-0.241829293,-1.504348838,1.020690251,0.787047345,-0.029372554,1.603467244,0.172705881,-0.338125421,0.683537182
FAM169A,-0.606978238,-1.320785962,0.106829485,-0.19821988,-1.155564948,0.759125188,0.06568065,-1.245466158,1.376827459,0.474976131,-0.68780214,1.637754401,0.264541337,-0.311432699,0.840515374
FAM171A1,0.575202029,-0.48548333,1.635887389,-0.42355499,-1.329324131,0.48221415,-0.156157956,-0.816222349,0.503906437,-0.764735924,-1.684260671,0.154788823,0.769246841,0.081341022,1.45715266
FAM171A2,0,0,0,-0.081923518,-1.092835583,0.928988547,0,0,0,0.233479411,-1.165589326,1.632548148,-0.151555893,-0.700141364,0.397029578
FAM171B,-0.08450212,-0.826818498,0.657814259,0.010421617,-0.623718462,0.644561695,0.058003284,-1.364021137,1.480027705,0.253305369,-0.935652389,1.442263127,-0.23722815,-1.280598911,0.806142611
FAM172A,-1.373177993,-2.132033714,-0.614322273,-0.15987419,-0.931343564,0.611595184,0.936247936,0.356484206,1.516011666,0.428868677,0.081386257,0.776351098,0.16793557,-0.620893293,0.956764433
FAM173A,-0.267398359,-0.881466499,0.346669782,0.221681645,-0.82685626,1.27021955,-0.503678063,-1.032520241,0.025164115,0.614690431,-0.569387322,1.798768184,-0.463960516,-1.364543001,0.43662197
FAM173B,-0.008671645,-1.345684362,1.328341073,0.126670714,-1.113302975,1.366644403,-0.212291442,-0.692127496,0.267544612,0.154840148,-0.916247258,1.225927554,-0.060547775,-0.967442376,0.846346825
FAM174A,0,0,0,-0.45002189,-1.112094939,0.212051158,0,0,0,0.391982025,-0.804484745,1.588448795,0.058039865,-0.991076921,1.107156652
FAM174B,0,0,0,-0.38275004,-1.184329624,0.418829544,0,0,0,0.378904459,-0.746258962,1.504067879,0.003845581,-1.155197249,1.162888412
FAM175A,-0.146398575,-1.025191628,0.732394478,-0.660302478,-1.924150028,0.603545072,0.130650754,-0.816942035,1.078243544,0.697970221,-0.05127353,1.447213972,-0.021919923,-0.866728394,0.822888548
FAM175B,-0.934752339,-1.784413298,-0.08509138,-0.130753322,-0.758075187,0.496568543,0.894137165,0.459831893,1.328442437,0.439619624,-0.791714406,1.670953655,-0.268251129,-1.045894868,0.50939261
FAM177A1,-0.157160472,-1.053835253,0.739514309,0.149715827,-0.885269869,1.184701523,0.012259156,-1.100822309,1.125340622,0.453300539,-0.274020516,1.180621595,-0.45811505,-1.666994887,0.750764786
FAM178A,1.27967417,0.146089016,2.413259324,-0.462756004,-0.981654843,0.056142835,0.715842342,-0.082304225,1.513988908,0.347811655,-0.484468327,1.180091636,-0.851489916,-1.488618144,-0.214361687
FAM179B,0,0,0,-0.10780698,-1.338155645,1.122541685,0,0,0,0.383224796,-0.237765447,1.004215039,-0.275417816,-1.376318537,0.825482904
FAM180A,0.234777979,-1.057312343,1.5268683,0,0,0,-0.234777979,-0.910411776,0.440855818,0,0,0,0,0,0
FAM180B,0.892229062,0.124728101,1.659730024,-1.317551052,-2.453911378,-0.181190726,0.42139087,0.200816692,0.641965049,-0.766106978,-1.164126044,-0.368087911,0.191701162,-0.805237867,1.188640191
FAM184B,-1.16768324,-1.97491733,-0.36044915,0.303793807,-0.891020645,1.49860826,-0.117970337,-1.163317518,0.927376844,0.157299179,-0.593643751,0.90824211,0.240051186,-0.606873556,1.086975927
FAM185A,-0.136437821,-1.386868618,1.113992976,-0.121575095,-0.812929755,0.569779565,0.492065296,-0.837233268,1.821363859,0.097201849,-0.970054094,1.164457791,-0.331254228,-0.81430944,0.151800983
FAM188A,-1.112084949,-1.785316145,-0.438853753,0.934629574,-0.303614693,2.172873841,0.245307906,-0.403603894,0.894219706,0.165403676,-0.570925735,0.901733087,-0.233256207,-0.609433248,0.142920834
FAM188B,0.51867583,-0.596281791,1.633633451,0.091394491,-0.894041541,1.076830523,-0.059723101,-0.74933978,0.629893579,-0.61066537,-1.914512649,0.693181909,0.06031815,-0.643609888,0.764246189
FAM189A2,0,0,0,-0.111091801,-1.287044439,1.064860837,0,0,0,-0.851684665,-1.092983076,-0.610386253,0.962776466,0.213149592,1.71240334
FAM189B,0,0,0,-1.231913892,-1.517292008,-0.946535776,0,0,0,0.785210967,0.568046717,1.002375218,0.446702924,-0.486480667,1.379886516
FAM192A,-0.395037225,-1.711417521,0.92134307,0.289250622,-0.535296558,1.113797802,-0.47428719,-1.278582798,0.330008419,0.943297108,0.253819089,1.632775127,-0.363223315,-1.009584717,0.283138088
FAM193A,-0.484512863,-1.576708836,0.60768311,-0.288393217,-1.366127701,0.789341268,0.754365351,0.033245111,1.475485591,0.489983623,-0.414000839,1.393968085,-0.471442894,-1.115954051,0.173068263
FAM193B,-0.291773444,-1.181939605,0.598392716,0.495217053,-0.803644521,1.794078627,-0.135364162,-1.059594506,0.788866181,0.174630774,-0.659642495,1.008904043,-0.24271022,-1.29270427,0.80728383
FAM195A,0.292544276,-0.622705199,1.207793751,-0.436099558,-1.276646555,0.404447439,0.682966374,-0.372823331,1.738756079,-0.131570347,-1.07871327,0.815572576,-0.456296252,-1.439873693,0.527281189
FAM195B,0.266229522,-0.729361662,1.261820705,-0.462651973,-1.838849571,0.913545626,0.076794656,-0.491279505,0.644868817,0.638380227,-0.344618692,1.621379147,-0.518752433,-1.120828368,0.083323503
FAM198A,0.570232745,-0.582249855,1.722715345,-0.610674254,-1.544954213,0.323605705,0.187816622,-0.27073335,0.646366595,-0.3696253,-1.634872165,0.895621565,0.222250186,-0.538330446,0.982830819
FAM198B,-1.202602552,-1.718739232,-0.686465873,-0.169206111,-0.563500341,0.22508812,0.850481149,-0.252070154,1.953032452,0.586379296,-0.384494808,1.5572534,-0.065051781,-0.489740615,0.359637052
FAM199X,-0.518313476,-1.769267473,0.732640521,0.381634343,-0.202894569,0.966163256,-0.008343271,-0.991004059,0.974317517,0.833702197,0.022092951,1.645311442,-0.688679793,-1.2476458,-0.129713787
FAM200A,-0.602674556,-0.983954887,-0.221394225,0,0,0,0.753343195,-0.448365902,1.955052291,0,0,0,0,0,0
FAM204A,0.073074039,-1.41002739,1.556175468,-0.020103498,-0.498869213,0.458662216,-0.595134417,-1.713835516,0.523566682,0.667076387,-0.052768846,1.386921619,-0.12491251,-0.834444665,0.584619645
FAM206A,-0.06346665,-1.06846777,0.94153447,0.291562021,-0.248308405,0.831432446,-0.904675227,-2.212414771,0.403064316,0.325278921,-0.647555868,1.29811371,0.351300936,-0.27171067,0.974312542
FAM207A,0.63275576,0.015908836,1.249602683,0.058647831,-0.89630641,1.013602071,-0.897029665,-2.129759055,0.335699724,0.593643379,-0.061682534,1.248969292,-0.388017304,-1.064852217,0.28881761
FAM208A,-0.439507789,-1.846341154,0.967325576,0.027445984,-1.022959164,1.077851133,0.422711847,-0.118870369,0.964294063,0.691425217,-0.096651154,1.479501589,-0.702075259,-1.043485621,-0.360664898
FAM208B,0.60384953,-0.663755074,1.871454134,-0.290905267,-0.84246462,0.260654087,-0.171054066,-1.3922869,1.050178769,0.597159879,-0.10745917,1.301778927,-0.739050077,-1.153880558,-0.324219596
FAM20A,0.557048311,-0.807371843,1.921468466,-0.041197459,-0.638965968,0.55657105,-0.569210502,-1.112185864,-0.026235141,-0.467342937,-1.496676508,0.561990635,0.520702587,-0.365551722,1.406956895
FAM20B,0.28086316,-0.885260389,1.446986708,0.184344384,-0.974155956,1.342844725,0.059033435,-0.815742218,0.933809088,0.177229464,-0.686148462,1.040607391,-0.701470444,-1.533683213,0.130742325
FAM20C,-0.110175175,-0.429412853,0.209062504,0.07151348,-0.975102477,1.118129437,-0.389041726,-0.849432358,0.071348906,-0.344324778,-1.60335832,0.914708763,0.772028199,-0.507411085,2.051467483
FAM210A,0.883006094,-0.172688296,1.938700485,-0.08370663,-1.003726659,0.8363134,-0.527385691,-0.954102915,-0.100668466,0.427124969,-0.518033634,1.372283572,-0.699038743,-1.496368882,0.098291396
FAM210B,0.439156142,-1.092328126,1.97064041,0.290764977,-0.424792586,1.006322541,-0.926103112,-1.497866299,-0.354339924,0.054858336,-0.809399797,0.919116468,0.141323657,-0.483872692,0.766520005
FAM211A,-0.286113228,-0.908719219,0.336492764,-0.104576425,-1.135845983,0.926693132,0.632380549,-0.90036453,2.165125629,-0.246031259,-0.974252219,0.4821897,0.004340363,-0.815307549,0.823988275
FAM212B,-0.821361635,-1.565031442,-0.077691827,0,0,0,0.821361635,0.260473597,1.382249672,0,0,0,0,0,0
FAM213A,1.064529982,-0.08809184,2.217151805,-0.473626759,-1.199937301,0.252683783,-0.365061046,-1.341532515,0.611410424,-0.422627352,-0.887942533,0.04268783,0.196785174,-0.62616541,1.019735757
FAM213B,-0.900073104,-2.056910412,0.256764204,0.055054304,-0.993370752,1.103479361,0.905786959,0.336526489,1.47504743,-0.100023036,-0.746978641,0.546932568,0.039254877,-0.731537183,0.810046937
FAM214B,0,0,0,0.601326855,-0.611424181,1.814077891,0,0,0,-0.570966557,-1.08936351,-0.052569603,-0.030360298,-0.958215978,0.897495381
FAM219A,0.486984253,-0.868505928,1.842474434,-0.042709479,-0.934962006,0.849543049,-0.929551897,-1.104952605,-0.754151189,0.709063791,-0.387587224,1.805714805,-0.452473258,-0.817575512,-0.087371005
FAM219B,-0.565830056,-1.279623001,0.147962889,0.024517526,-1.142870305,1.191905358,-0.156652954,-1.95065441,1.637348501,0.507851496,-0.275807022,1.291510014,-0.148395456,-0.878768364,0.581977452
FAM21A,0.266198978,-0.51348383,1.045881785,-0.414153142,-1.157716102,0.329409818,0.878955349,0.574087705,1.183822994,-0.395717391,-1.849981514,1.058546732,0.002067819,-1.050302869,1.054438508
FAM21B,-0.459000666,-1.829179255,0.911177924,0.344501778,-0.412107774,1.10111133,0.010697131,-1.062066932,1.083461194,0.451547938,-0.624508919,1.527604795,-0.347746181,-0.70877735,0.013284988
FAM21C,0.223255682,-1.17641839,1.622929753,0.108348391,-0.610496053,0.827192836,-0.454619979,-1.465955107,0.556715148,0.746745942,0.074143502,1.419348382,-0.623730036,-1.177973313,-0.069486758
FAM221A,0,0,0,-0.184437976,-1.287447603,0.918571652,0,0,0,0.56476231,-0.442417299,1.57194192,-0.380324334,-1.144612244,0.383963575
FAM222B,0,0,0,0.439068619,-0.832454741,1.710591978,0,0,0,0.003180344,-1.159972913,1.166333602,-0.442248963,-0.847529399,-0.036968527
FAM228B,0,0,0,0.174821617,-1.642597324,1.992240558,0,0,0,-0.636625279,-1.062328889,-0.21092167,0.461803663,0.256646702,0.666960624
FAM26E,-0.432396614,-1.402476848,0.537683619,0.343060227,-0.263662287,0.949782741,0.684517653,-0.323016489,1.692051796,-0.177861711,-1.364663472,1.00894005,-0.417319555,-1.306600275,0.471961164
FAM26F,0.641641654,-0.704093348,1.987376655,-0.212190496,-0.643123356,0.218742364,0.01699469,-0.776200409,0.810189789,-0.241780921,-1.66854527,1.184983429,-0.204664927,-0.78470406,0.375374205
FAM32A,0.620439107,-0.440068127,1.68094634,-0.465150416,-1.29069896,0.360398128,-0.646064875,-1.474021913,0.181892164,0.519873087,-0.645363264,1.685109439,-0.029096903,-0.598704939,0.540511132
FAM3B,-0.645518986,-1.355663235,0.064625263,-0.210501873,-1.288876389,0.867872643,-0.049500567,-1.425025437,1.326024304,0.175913432,-0.918609876,1.270436741,0.415210352,-0.383022908,1.213443611
FAM3C,0.991757761,-0.469568966,2.453084488,-0.071302667,-0.638891646,0.496286311,-0.917767912,-1.481471562,-0.354064261,-0.076283625,-0.522629319,0.370062069,0.073596443,-0.686603816,0.833796703
FAM3D,0.483076729,-0.779883258,1.746036715,0,0,0,-0.483076729,-0.84344465,-0.122708807,0,0,0,0,0,0
FAM43A,-0.414900289,-1.631151892,0.801351314,0.09831001,-0.042676726,0.239296746,-0.544814884,-1.477712996,0.388083228,0.138793279,-0.822994807,1.100581365,1.180817038,0.385698142,1.975935934
FAM45A,-0.479443364,-1.89345865,0.934571921,-0.029590516,-0.69020801,0.631026978,0.828742987,-0.070045149,1.727531122,0.114930077,-0.70731412,0.937174274,-0.434639184,-1.102174555,0.232896188
FAM46A,0.097775059,-0.650770092,0.846320209,-0.224323059,-0.831623024,0.382976906,-0.171570952,-1.527584127,1.184442222,0.066738478,-1.266016059,1.399493015,0.231380474,-0.725248318,1.188009266
FAM46C,0.73627925,-0.868601511,2.34116001,-0.249058712,-0.782863313,0.284745889,0.088215797,-0.603783583,0.780215177,-0.734328831,-1.427015735,-0.041641927,0.158892496,-0.535568741,0.853353734
FAM47E-STBD1,-0.396024031,-1.339050151,0.547002088,-0.108101498,-1.083829796,0.867626801,-0.020721124,-1.310013709,1.26857146,0.007488682,-0.914550278,0.929527642,0.517357971,-0.365804483,1.400520425
FAM49A,0.574563025,-0.46272579,1.611851841,-0.280325791,-1.079294417,0.518642835,-0.479012178,-1.332999606,0.37497525,-0.548184805,-1.660331429,0.563961818,0.73295975,0.199916467,1.266003032
FAM49B,0.368824609,-0.343469458,1.081118675,-0.511395523,-1.167250278,0.144459233,0.165161446,-1.148852163,1.479175054,0.398696299,-0.807933855,1.605326454,-0.421286831,-1.226561582,0.38398792
