Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up,norm_avg,norm_down,norm_up
DCPS,0.169449894,-0.015149215,0.354049003,-0.130490428,-0.465572307,0.204591451,0.04679748,-0.079767337,0.173362297,-0.21385935,-0.447874284,0.020155584,-0.423805666,-0.923612417,0.076001085
DCTD,0.066805573,-0.123489299,0.257100445,0.01886987,-0.211590811,0.249330551,0.074602938,-0.040168549,0.189374425,-0.487654602,-0.678906069,-0.296403135,0.367244189,-0.767767842,1.50225622
DCTN2,-0.392583253,-0.53985667,-0.245309836,0.198296761,0.004924315,0.391669207,0.322179174,0.183699514,0.460658834,-0.70755644,-0.90345852,-0.51165436,0.454601244,-0.067483794,0.976686282
DCTN3,-0.653795845,-0.791213479,-0.516378211,0.304166603,0.100715681,0.507617525,0.304918908,0.177333977,0.432503839,-0.490761096,-0.710136109,-0.271386083,1.132861586,0.654229675,1.611493497
DCTN4,-0.710643827,-0.832000685,-0.589286969,0.190050536,-0.076672232,0.456773304,0.402000836,0.285765361,0.518236311,-0.539091012,-0.770050931,-0.308131093,0.83969261,0.263938995,1.415446225
DCTN5,-0.661787671,-0.798239857,-0.525335485,0.348845623,0.129746915,0.567944331,0.443231767,0.322694166,0.563769368,-0.681657241,-0.900750457,-0.462564025,0.126393227,-0.380005877,0.632792331
DCTN6,-0.659118644,-0.835993486,-0.482243802,0.200807653,-0.060876582,0.462491888,0.374999739,0.255121059,0.494878419,-0.475174149,-0.65960688,-0.290741418,0.601221782,0.270692394,0.93175117
DCTPP1,-0.58059121,-0.712528224,-0.448654196,-0.296375687,-0.570401286,-0.022350088,0.195619215,0.069776664,0.321461766,0.715917841,0.449669474,0.982166208,-0.466898761,-0.729390768,-0.204406754
DCUN1D1,-0.039652346,-0.252291573,0.172986881,0.083229493,-0.106918407,0.273377393,-0.091811963,-0.225277388,0.041653462,0.244466181,-0.005960024,0.494892386,0.212412385,-0.169871787,0.594696557
DCUN1D3,-0.605563005,-0.833207926,-0.377918084,0.347394415,0.053493675,0.641295155,0.129698688,0.01594807,0.243449306,0.009116222,-0.229575632,0.247808076,1.139310983,0.623727126,1.65489484
DCUN1D4,0.281257418,0.026556516,0.53595832,0.162508794,-0.02805984,0.353077428,-0.152194722,-0.261216207,-0.043173237,-0.246242836,-0.561717213,0.069231541,0.323989211,0.140555749,0.507422673
DCUN1D5,0.746939443,0.583858184,0.910020702,-0.045161622,-0.18432284,0.093999596,-0.312153548,-0.422677022,-0.201630074,-0.273028856,-0.618569947,0.072512235,0.281052329,-0.034168776,0.596273434
DCX,0.122605206,-0.095290263,0.340500675,-0.198717114,-0.335229783,-0.062204445,0.003240247,-0.143725302,0.150205796,0.03841749,-0.280848676,0.357683656,-0.509240204,-1.444147103,0.425666695
DCXR,-0.955890948,-1.055521881,-0.856260015,0.192010647,-0.171071629,0.555092923,0.32075409,0.204540553,0.436967627,0.492039705,0.320769147,0.663310263,-0.322993931,-0.582074425,-0.063913437
DDA1,-0.306573769,-0.485024262,-0.128123276,-0.40325223,-0.540315176,-0.266189284,0.253107984,0.120603767,0.385612201,0.327336717,0.107655609,0.547017825,-1.091141745,-1.688008408,-0.494275082
DDAH1,-0.746533556,-0.868632015,-0.624435097,-0.534828858,-0.741140906,-0.32851681,0.480533344,0.368275699,0.592790989,0.378257499,0.133867893,0.622647105,-0.936740192,-1.462529449,-0.410950935
DDAH2,-0.538672918,-0.696360868,-0.380984968,-0.559003464,-0.761038289,-0.356968639,0.531891597,0.424257793,0.639525401,-0.323565411,-0.561070111,-0.086060711,-0.273929185,-1.015121772,0.467263402
DDB2,-0.668100294,-0.81342132,-0.522779268,-0.261969259,-0.583207302,0.059268784,0.380399802,0.264420137,0.496379467,0.275815106,0.047221973,0.504408239,-0.665833476,-1.069423592,-0.26224336
DDHD1,-0.001533988,-0.199031657,0.195963681,0.092461788,-0.068353882,0.253277458,-0.156521119,-0.286126238,-0.026916,0.281487132,-0.017556667,0.580530931,0.577288626,0.180452734,0.974124518
DDHD2,-0.111131158,-0.310178835,0.087916519,-0.333708949,-0.544324261,-0.123093637,0.123272324,-0.004782338,0.251326986,0.147022428,-0.156182575,0.450227431,-0.326234969,-0.516499905,-0.135970033
DDI2,-0.186048569,-0.386324679,0.014227541,-0.23033655,-0.504354937,0.043681837,0.197751164,0.064910991,0.330591337,-0.129111344,-0.347269881,0.089047193,-0.091360657,-0.422334915,0.239613601
DDOST,0.373297587,0.200440179,0.546154995,0.88257728,0.668192404,1.096962156,-0.438038208,-0.55027437,-0.325802046,-0.227893331,-0.456513905,0.000727243,1.132130511,0.834496752,1.42976427
DDR1,-0.390430939,-0.58905805,-0.191803828,0.297676533,-0.020669431,0.616022497,0.174977225,0.056113655,0.293840795,-0.011354146,-0.258450339,0.235742047,-0.525131118,-0.751698885,-0.298563351
DDR2,0.210239015,-0.016913221,0.437391251,0.41399928,0.108994191,0.719004369,-0.052042063,-0.218467636,0.11438351,-0.677220633,-0.925470503,-0.428970763,0.349529173,-0.129672203,0.828730549
DDRGK1,-0.547666103,-0.734110389,-0.361221817,0.454186251,0.195367411,0.713005091,0.02426234,-0.10222713,0.15075181,0.439616441,0.233065527,0.646167355,0.133455315,-0.308848698,0.575759328
DDT,-0.302111916,-0.470404584,-0.133819248,0.282208841,-0.002119735,0.566537417,0.122231799,-0.01610772,0.260571318,0.006887529,-0.230319833,0.244094891,-0.454795746,-0.790033787,-0.119557705
DDTL,-0.372315996,-0.555850414,-0.188781578,0.13254373,-0.098644412,0.363731872,0.139713807,0.007291838,0.272135776,0.058305922,-0.214546457,0.331158301,-0.002667201,-0.406427046,0.401092644
DDX10,0.933011026,0.761597057,1.104424995,0.381006481,0.197020143,0.564992819,-0.562191061,-0.665795025,-0.458587097,0.034338849,-0.171726797,0.240404495,-0.186056093,-0.370795008,-0.001317178
DDX11,0.932464291,0.691918013,1.173010569,-0.405416869,-0.548628886,-0.262204852,-0.298114791,-0.392108469,-0.204121113,-0.165277068,-0.331219939,0.000665803,-0.312674999,-0.633367151,0.008017153
DDX18,1.238384548,1.090039556,1.38672954,0.308640868,0.102324241,0.514957495,-0.649502297,-0.732119022,-0.566885572,-0.202590705,-0.29583338,-0.10934803,0.046309773,-0.242647217,0.335266763
DDX19A,0.36125984,0.187419181,0.535100499,0.968102205,0.656445082,1.279759328,-0.297731732,-0.401263635,-0.194199829,-0.636982619,-0.849712558,-0.42425268,0.753889411,0.474469985,1.033308837
DDX19B,0.171699385,0.01470115,0.32869762,0.33690205,0.034605692,0.639198408,0.020330503,-0.090198157,0.130859163,-0.754260975,-1.099226066,-0.409295884,0.393537408,0.161504055,0.625570761
DDX20,0.28229071,0.095467219,0.469114201,0.093164759,-0.173239432,0.35956895,-0.223914364,-0.348379347,-0.099449381,0.49445199,0.254518527,0.734385453,-1.02666046,-1.24088338,-0.81243754
DDX21,1.105504292,0.938790931,1.272217653,0.240275465,0.099726746,0.380824184,-0.646048191,-0.732548285,-0.559548097,-0.050930537,-0.231950984,0.13008991,0.453417006,0.142990692,0.76384332
DDX23,0.241163277,0.073863424,0.40846313,-0.234160982,-0.446488842,-0.021833122,-0.134450655,-0.268692694,-0.000208616,0.30686605,-0.011351443,0.625083543,-0.253703363,-0.426058961,-0.081347765
DDX24,0.58890605,0.401723236,0.776088864,0.3704885,0.107741192,0.633235808,-0.480246399,-0.584895095,-0.375597703,0.279915696,0.0409521,0.518879292,0.070072695,-0.377931872,0.518077262
DDX27,1.067272368,0.906961364,1.227583372,0.181434223,-0.065215557,0.428084003,-0.583030723,-0.67845623,-0.487605216,0.110010093,-0.042978267,0.262998453,-0.425679629,-0.605353524,-0.246005734
DDX28,0.276460401,0.115360349,0.437560453,0.248887803,-0.047004035,0.544779641,-0.222542497,-0.360859868,-0.084225126,0.098892631,-0.11119049,0.308975752,-0.099606652,-0.637934688,0.438721384
DDX31,0.288178675,0.092061121,0.484296229,0.356468626,0.103077935,0.609859317,-0.312532562,-0.435530583,-0.189534541,0.429672501,0.207792487,0.651552515,-0.567563769,-0.948227325,-0.186900213
DDX39A,0.949489804,0.817779997,1.081199611,0.193474575,-0.027379173,0.414328323,-0.532640155,-0.650081991,-0.415198319,0.040976261,-0.157547665,0.239500187,-0.115991187,-0.37629351,0.144311136
DDX3X,0.488899679,0.274053701,0.703745657,0.74409806,0.498374771,0.989821349,-0.312899146,-0.414617345,-0.211180947,-0.552312671,-0.748001437,-0.356623905,0.525820639,0.122368305,0.929272973
DDX41,0.255982138,0.044555535,0.467408741,0.111057579,-0.064104748,0.286219906,-0.277934381,-0.397414799,-0.158453963,0.279197553,0.036922384,0.521472722,0.423522646,-0.279583308,1.1266286
DDX42,0.217646811,0.085692543,0.349601079,-0.716822254,-0.942497392,-0.491147116,0.009067018,-0.125877385,0.144011421,0.395802414,0.130318737,0.661286091,-0.704341405,-1.31994305,-0.08873976
DDX46,0.355793503,0.229940922,0.481646084,0.049804522,-0.200192804,0.299801848,-0.081753682,-0.19900937,0.035502006,-0.413789027,-0.823659702,-0.003918352,0.135819691,-0.098003644,0.369643026
DDX47,1.104728404,0.926360075,1.283096733,0.090717515,-0.019656408,0.201091438,-0.603115804,-0.699157736,-0.507073872,0.122678037,-0.033502388,0.278858462,-0.203018948,-0.444657163,0.038619267
DDX49,0.805205827,0.659361495,0.951050159,0.612017378,0.423651608,0.800383148,-0.551274754,-0.659599372,-0.442950136,-0.072461877,-0.330620957,0.185697203,0.147060123,-0.089698006,0.383818252
DDX5,0.765742506,0.602619074,0.928865938,-0.327036644,-0.642398037,-0.011675251,-0.326854723,-0.427328173,-0.226381273,-0.059589898,-0.339174946,0.21999515,0.403145571,-0.005749484,0.812040626
DDX50,0.936454279,0.735611685,1.137296873,-0.181270816,-0.374795786,0.012254154,-0.341468479,-0.443859573,-0.239077385,-0.290395797,-0.497574764,-0.08321683,-0.043790159,-0.450531661,0.362951343
DDX51,0.811541369,0.627778354,0.995304384,-0.551789546,-0.741667157,-0.361911935,-0.298591463,-0.411585822,-0.185597104,0.209958084,-0.03308596,0.453002128,-0.471844025,-0.682760782,-0.260927268
DDX52,0.850913221,0.690165494,1.011660948,0.56773668,0.234232453,0.901240907,-0.506858869,-0.605996413,-0.407721325,-0.22422186,-0.385434501,-0.063009219,0.015586045,-0.241759428,0.272931518
DDX54,0.57103322,0.38668325,0.75538319,0.513331405,0.203803596,0.822859214,-0.440833032,-0.557753678,-0.323912386,0.021682639,-0.145556211,0.188921489,0.202454982,-0.051352105,0.456262069
DDX55,0.63374301,0.44431538,0.82317064,0.205507746,0.00422087,0.406794622,-0.403081214,-0.51132756,-0.294834868,0.033910963,-0.229653184,0.29747511,0.228697422,-0.380080423,0.837475267
DDX56,0.950800154,0.79720855,1.104391758,0.316616062,0.060779607,0.572452517,-0.542826282,-0.647622901,-0.438029663,0.065392537,-0.112135454,0.242920528,-0.435280883,-0.740940701,-0.129621065
DDX58,-0.130736052,-0.326845298,0.065373194,-0.115958517,-0.440013621,0.208096587,0.026899245,-0.101924575,0.155723065,0.241713497,0.013424648,0.470002346,-0.045524338,-0.418483005,0.327434329
DDX59,0.130782928,-0.033971891,0.295537747,-0.052179051,-0.323765846,0.219407744,-0.140899176,-0.273007377,-0.008790975,0.553314275,0.309255714,0.797372836,-0.887457563,-1.324278297,-0.450636829
DDX60,-0.291826502,-0.461112782,-0.122540222,-0.231713609,-0.496113229,0.032686011,0.075584927,-0.050803967,0.201973821,0.528204699,0.23721514,0.819194258,-0.316172327,-0.715908762,0.083564108
DDX60L,0.124235331,-0.086101155,0.334571817,0.041958316,-0.289732741,0.373649373,-0.024092841,-0.143966497,0.095780815,0.040797232,-0.176591773,0.258186237,-0.702100407,-1.167499107,-0.236701707
DECR1,0.249865741,0.065036006,0.434695476,-0.457515187,-0.635458411,-0.279571963,-0.048819445,-0.184805167,0.087166277,0.004598116,-0.277632705,0.286828937,0.372729307,0.038592236,0.706866378
DECR2,-0.458828601,-0.570904779,-0.346752423,-0.154075643,-0.422716886,0.1145656,0.236512756,0.094578267,0.378447245,0.225415439,-0.054906583,0.505737461,-0.370040224,-0.671150452,-0.068929996
DEDD,-0.602528027,-0.81615434,-0.388901714,-0.008626619,-0.398434588,0.38118135,0.186037122,0.044299647,0.327774597,0.525672358,0.277482311,0.773862405,-1.087054113,0,0
DEF6,0.151265983,-0.041258639,0.343790605,0.076639759,-0.336863211,0.490142729,-0.233476472,-0.329297974,-0.13765497,0.399473467,0.13088899,0.668057944,0.211487967,-0.291721022,0.714696956
DEF8,0.170500456,-0.08415958,0.425160492,-0.330308572,-0.518866665,-0.141750479,0.019319296,-0.107045665,0.145684257,-0.368195818,-0.658475342,-0.077916294,0.777993622,0.558990688,0.996996556
DEFA3,0.557275976,0.384617346,0.729934606,0.182754714,-0.067520166,0.433029594,-0.166496303,-0.294086329,-0.038906277,-0.639090666,-0.822263135,-0.455918197,0.327052257,-0.25483817,0.908942684
DEFA4,0.402434528,0.155398192,0.649470864,0.211831219,-0.230675861,0.654338299,-0.161973608,-0.281104028,-0.042843188,-0.519398459,-0.682945658,-0.35585126,0.410484046,0.238699414,0.582268678
DEGS1,0.333357944,0.167419969,0.499295919,0.525006249,0.350925445,0.699087053,-0.354260389,-0.483470932,-0.225049846,-0.155545884,-0.373443402,0.062351634,1.163930862,0.593848938,1.734012786
DEGS2,-0.360902415,-0.672690754,-0.049114076,-0.943999745,-1.531800656,-0.356198834,0.20592784,0.022528156,0.389327524,0.669480914,0.50517953,0.833782298,0.045837026,-0.229247799,0.320921851
DEK,1.199083389,1.037888268,1.36027851,-0.6972389,-0.866485691,-0.527992109,-0.409799595,-0.499839852,-0.319759338,0.076322877,-0.08169757,0.234343324,-0.590197133,-0.984041026,-0.19635324
DENND1A,-0.848019778,-1.021831424,-0.674208132,-0.068614705,-0.354204151,0.216974741,0.324890444,0.224096199,0.425684689,0.494757395,0.240604265,0.748910525,-0.275290328,-0.514936969,-0.035643687
DENND1B,-0.375771018,-0.47595698,-0.275585056,-0.172198503,-0.345131501,0.000734495,0.223850173,0.081635901,0.366064445,0.142489096,-0.213581427,0.498559619,-0.374727183,-0.592634882,-0.156819484
DENND1C,0.1908591,-0.021689003,0.403407203,0.246893062,-0.06762078,0.561406904,-0.271800824,-0.375515006,-0.168086642,0.280166534,0.029934213,0.530398855,0.347679821,-0.280293631,0.975653273
DENND2C,-0.41033622,-0.768429863,-0.052242577,-0.255312326,-0.547228272,0.03660362,0.144711357,-0.045264824,0.334687538,0.262212421,-0.053783015,0.578207857,-0.00017206,-0.117573006,0.117228886
DENND2D,-0.919697198,-1.042065718,-0.797328678,-0.287044257,-0.487189404,-0.08689911,0.298239997,0.183073788,0.413406206,0.914129074,0.710608964,1.117649184,-0.370007142,-0.776492416,0.036478132
DENND3,0.222317742,-0.00877788,0.453413364,0.25730479,-0.104358137,0.618967717,-0.205315691,-0.317204673,-0.093426709,0.012173105,-0.17135456,0.19570077,0.28931401,0.127665935,0.450962085
DENND4A,-0.308874272,-0.52255827,-0.095190274,0.219075122,-0.041096926,0.47924717,-0.020876031,-0.139704511,0.097952449,0.349875571,0.071364953,0.628386189,0.226470249,0.048601954,0.404338544
DENND4B,0.030271128,-0.237709399,0.298251655,0.163744421,-0.137890841,0.465379683,-0.078709578,-0.183589431,0.026170275,0.052227165,-0.099043331,0.203497661,0.085659902,-0.412073905,0.583393709
DENND4C,-0.351037153,-0.579166461,-0.122907845,-0.239606381,-0.47211124,-0.007101522,0.376386683,0.275452457,0.477320909,-0.380739343,-0.6596643,-0.101814386,-0.289381069,-0.499911883,-0.078850255
DENND5A,-0.560798341,-0.780145413,-0.341451269,0.222015991,0.032263189,0.411768793,0.249080726,0.115140316,0.383021136,-0.148379193,-0.365258989,0.068500603,0.285627186,0.099140909,0.472113463
DENND6A,-0.105280842,-0.289949556,0.079387872,-0.187697934,-0.423200353,0.047804485,0.18670494,0.04673089,0.32667899,-0.201109733,-0.44029917,0.038079704,-0.308480126,-0.636217025,0.019256773
DENR,-0.600101124,-0.755143924,-0.445058324,0.024527314,-0.198925254,0.247979882,0.281651035,0.143562801,0.419739269,-0.019169006,-0.20536099,0.167022978,0.266262861,-0.356769838,0.88929556
DEPDC5,-0.334401221,-0.532921145,-0.135881297,0.117646781,-0.204564772,0.439858334,0.178017465,0.045152953,0.310881977,-0.064916548,-0.23828879,0.108455694,-0.198566751,-0.429628787,0.032495285
DEPTOR,-1.025130941,-1.160694463,-0.889567419,-0.050182124,-0.3343328,0.233968552,0.37563407,0.272366938,0.478901202,0.378961607,0.186183994,0.57173922,0.515571538,-0.028024346,1.059167422
DERA,-0.477631804,-0.598035537,-0.357228071,0.441903828,0.103332163,0.780475493,0.176992616,0.045084071,0.308901161,-0.262411406,-0.501365627,-0.023457185,0.407416704,-0.100439631,0.915273039
DERL1,0.230435639,0.064537939,0.396333339,0.459696976,0.236440913,0.682953039,-0.33711208,-0.455879215,-0.218344945,0.134679248,-0.186568834,0.45592733,0.761490021,0.355219776,1.167760266
DERL2,-0.053363164,-0.233998751,0.127272423,0.16158376,-0.093956351,0.417123871,-0.045371247,-0.199134415,0.108391921,-0.123131451,-0.346989088,0.100726186,0.852594854,0.199210332,1.505979376
DES,-0.059030526,-0.239056717,0.120995665,-0.10396718,-0.370191493,0.162257133,0.219188582,0.08511094,0.353266224,-0.646704031,-0.799094834,-0.494313228,0.333529026,-0.315649978,0.98270803
DESI1,0.432016405,0.266801755,0.597231055,0.186639312,-0.13875604,0.512034664,-0.183207841,-0.298228434,-0.068187248,-0.291334906,-0.6120558,0.029385988,0.05082284,-0.182440629,0.284086309
DESI2,0.307719882,0.113587041,0.501852723,0.209018384,-0.069474713,0.487511481,-0.066744653,-0.185266167,0.051776861,-0.526936035,-0.814380429,-0.239491641,0.164257921,-0.685461721,1.013977563
DET1,-0.188635799,-0.523392595,0.146120997,0.589837134,0.345383701,0.834290567,0.218278166,-0.018623389,0.455179721,-0.383238199,-0.597138397,-0.169338001,-0.754329977,-1.059415252,-0.449244702
DFFA,0.114015109,-0.092216332,0.32024655,-0.536260284,-0.728023781,-0.344496787,0.137358241,0.007693958,0.267022524,-0.264330636,-0.536617182,0.00795591,0.173081379,0.094628158,0.2515346
DFFB,0.043426106,-0.14792581,0.234778022,0.46420369,0.116658142,0.811749238,-0.169075379,-0.296559451,-0.041591307,0.058287344,-0.148561624,0.265136312,0.177640605,-0.126777746,0.482058956
DFNA5,-0.072830175,-0.257684382,0.112024032,0.432782642,0.117718393,0.747846891,0.080062188,-0.036192247,0.196316623,-0.660165744,-0.907189637,-0.413141851,0.542478206,0.071989347,1.012967065
DGCR14,0.803054149,0.598270033,1.007838265,-0.009202297,-0.20925926,0.190854666,-0.288335312,-0.411443722,-0.165226902,-0.350427468,-0.527248562,-0.173606374,-0.393245908,-0.554545165,-0.231946651
DGCR8,0.782343705,0.630369334,0.934318076,-0.040725009,-0.340901423,0.259451405,-0.336443408,-0.458739496,-0.21414732,-0.229700684,-0.446281389,-0.013119979,0.192873715,-0.035073162,0.420820592
DGKA,-0.289654977,-0.430782974,-0.14852698,0.393671336,0.136714966,0.650627706,0.046465417,-0.079662279,0.172593113,-0.189448804,-0.513478077,0.134580469,0.692139303,0.11155328,1.272725326
DGKB,-0.075631418,-0.245451743,0.094188907,0.399524863,0.182676622,0.616373104,-0.052585233,-0.187394909,0.082224443,0.189063513,-0.176965812,0.555092838,-0.711377257,-1.49725292,0.074498406
DGKD,-0.593211589,-0.78583591,-0.400587268,0.786118661,0.548589546,1.023647776,0.111315896,-0.028135762,0.250767554,-0.079432406,-0.233052287,0.074187475,-0.042196791,-0.341116157,0.256722575
DGKH,0.078205107,-0.110274767,0.266684981,0.893796621,0.601254906,1.186338336,-0.01893899,-0.140557278,0.102679298,-0.771553517,-0.924947762,-0.618159272,-0.117033712,-0.4630664,0.228998976
DGKQ,-1.033998798,-1.178463938,-0.889533658,0.305216058,0.076976375,0.533455741,0.426687534,0.326759046,0.526616022,0.065066483,-0.18832693,0.318459896,0.057124128,-0.358684898,0.472933154
DGKZ,0.189964034,-0.000283798,0.380211866,0.230550559,-0.097581401,0.558682519,-0.202774041,-0.323969968,-0.081578114,-0.051165138,-0.273262018,0.170931742,0.738252568,0.199373488,1.277131648
DGUOK,-0.310762075,-0.473472651,-0.148051499,-0.222677889,-0.398169446,-0.047186332,0.232363848,0.091157557,0.373570139,-0.0237182,-0.291613266,0.244176866,-0.142387869,-0.644744855,0.359969117
DHCR24,-0.540751265,-0.708516669,-0.372985861,1.102680968,0.81052317,1.394838766,-0.164561867,-0.275519998,-0.053603736,0.390471355,0.204040179,0.576902531,0.597253297,0.182719644,1.01178695
