Gene,basal_avg,basal_down,basal_up,her2_avg,her2_down,her2_up,lumA_avg,lumA_down,lumA_up,lumB_avg,lumB_down,lumB_up,norm_avg,norm_down,norm_up
ACOT4,-0.936560118,-1.125035125,-0.748085111,0.197321805,-0.13524759,0.5298912,0.373505694,0.23117216,0.515839229,0.245816229,0.058516459,0.433115998,,,
ACOT6,-0.387439949,-0.614739153,-0.160140744,0.61160084,0.232797148,0.990404532,0.03479364,-0.145400267,0.214987547,-0.048564363,-0.226844828,0.129716101,,,
ACOT7,0.165594474,-0.014786246,0.345975194,0.103129648,-0.095477146,0.301736441,-0.664274194,-0.825147101,-0.503401288,0.460835424,0.220536206,0.701134641,,,
ACOT8,-0.270426271,-0.549403668,0.008551126,0.3980177,0.094068321,0.701967078,-0.447024929,-0.585277917,-0.308771941,0.432209744,0.251524523,0.612894965,,,
ACOT9,0.320414497,0.088865855,0.55196314,0.686498835,0.495803153,0.877194517,-0.261986925,-0.459240438,-0.064733412,-0.332489488,-0.538251634,-0.126727341,,,
ACOX1,-0.178767071,-0.386702525,0.029168384,0.201519823,-0.212363454,0.6154031,-0.094241382,-0.275909431,0.087426666,0.12363005,-0.075209864,0.322469963,,,
ACOX2,-1.03155552,-1.163033812,-0.900077228,0.050795043,-0.197017478,0.298607564,0.470829931,0.310224783,0.631435078,0.297057102,0.092264362,0.501849842,,,
ACOX3,-0.374891628,-0.609913422,-0.139869834,0.104423694,-0.197329414,0.406176802,0.12047817,-0.010686114,0.251642455,0.113498627,-0.138557606,0.36555486,,,
ACOXL,-0.242945008,-0.491494699,0.005604684,0.417623071,0.162857715,0.672388426,0.125012795,-0.098388904,0.348414494,-0.146406708,-0.333130643,0.040317227,,,
ACP1,0.019316977,-0.328239351,0.366873304,0.418893314,0.188224086,0.649562543,-0.148091121,-0.318134739,0.021952498,-0.082013732,-0.24466828,0.080640816,,,
ACP2,0.072723001,-0.133342497,0.278788499,0.150910522,-0.100969886,0.402790931,-0.146597872,-0.366600595,0.073404851,0.010492116,-0.219801209,0.240785441,,,
ACP5,-0.25657214,-0.508804739,-0.004339542,-0.321829946,-0.622923497,-0.020736395,-0.005521531,-0.192448163,0.181405101,0.358635546,0.161880628,0.555390463,,,
ACP6,-0.336003386,-0.540050041,-0.131956732,0.260856196,-0.159720641,0.681433033,0.409602452,0.240856855,0.578348048,-0.270961241,-0.4466219,-0.095300582,,,
ACPL2,-0.237093253,-0.475868681,0.001682176,0.43780905,0.198173638,0.677444462,0.049182876,-0.133784822,0.232150574,-0.088218175,-0.323201457,0.146765107,,,
ACPP,-0.561293378,-0.788372328,-0.334214429,0.901340817,0.696375457,1.106306178,-0.264033708,-0.437956486,-0.090110931,0.223331929,0.027592376,0.419071481,,,
ACPT,-0.068501913,-0.215439132,0.078435305,-0.046232534,-0.202689279,0.110224212,-0.134460586,-0.269974697,0.001053524,0.203350764,-0.113310652,0.520012181,,,
ACR,0.738703473,0.412914539,1.064492406,-0.118859793,-0.329525655,0.091806069,-0.170468386,-0.319894504,-0.021042267,-0.331232171,-0.485119428,-0.177344915,,,
ACRBP,-0.356390186,-0.587077516,-0.125702856,0.176820873,0.007783317,0.345858429,0.134895993,-0.07927531,0.349067297,0.049606876,-0.181940616,0.281154367,,,
ACRC,0.415664621,0.167873495,0.663455746,0.093617558,-0.143189659,0.330424775,-0.42659694,-0.597440391,-0.255753489,0.050264823,-0.173256473,0.27378612,,,
ACRV1,0.469429311,0.289402394,0.649456227,0.433477122,0.140284177,0.726670067,-0.641109924,-0.761261642,-0.520958206,0.045586467,-0.194076803,0.285249737,,,
ACSBG1,0.19895251,-0.059819848,0.457724869,0.63467942,0.275114584,0.994244256,-0.035647448,-0.212944321,0.141649426,-0.432391955,-0.58272426,-0.28205965,,,
ACSBG2,-0.076601132,-0.290452707,0.137250444,-0.438760868,-0.71360778,-0.163913956,0.064996078,-0.117350051,0.247342207,0.214543375,-0.024689635,0.453776384,,,
ACSF2,-0.756314412,-0.97406571,-0.538563114,-0.027413122,-0.384375224,0.329548981,0.484714138,0.355934755,0.61349352,0.116424654,-0.075085436,0.307934745,,,
ACSF3,-0.144287782,-0.477502202,0.188926638,-0.023729947,-0.236970363,0.189510469,-0.156096241,-0.349885,0.037692517,0.269673041,0.108538192,0.430807891,,,
ACSL1,0.269202356,0.105692446,0.432712266,0.490195105,0.239637425,0.740752786,-0.340684325,-0.52787333,-0.15349532,-0.120510175,-0.370857687,0.129837338,,,
ACSL3,0.042429775,-0.183255937,0.268115488,0.099075152,-0.279368549,0.477518853,-0.107488641,-0.278274201,0.06329692,0.02165004,-0.196723182,0.240023261,,,
ACSL4,0.705980579,0.540930017,0.871031141,0.142784669,-0.027982616,0.313551953,0.055613704,-0.146308457,0.257535865,-0.654174235,-0.861057685,-0.447290785,,,
ACSL5,0.297307526,0.08658248,0.508032573,0.306886372,0.061161985,0.552610758,-0.016316556,-0.193415039,0.160781928,-0.360787132,-0.604253834,-0.11732043,,,
ACSL6,0.434338626,0.095042154,0.773635097,-0.116367984,-0.267212344,0.034476377,-0.249206327,-0.403157671,-0.095254982,-0.028747248,-0.222723443,0.165228947,,,
ACSM1,-0.780216509,-0.926030331,-0.634402686,0.624470751,0.195087225,1.053854278,0.298838062,0.138826945,0.458849179,-0.01345947,-0.175570048,0.148651108,,,
ACSM2A,-0.008999743,-0.263628237,0.245628751,0.060800929,-0.219532562,0.341134421,0.094659932,-0.132860824,0.322180687,-0.114366425,-0.300027966,0.071295115,,,
ACSM2B,0.009363384,-0.21240708,0.231133848,0.245936066,-0.2127683,0.704640433,-0.111415073,-0.283600807,0.060770661,-0.023217793,-0.199473629,0.153038043,,,
ACSM3,0.41241254,0.163027939,0.661797141,-0.084891908,-0.365358483,0.195574668,0.058329299,-0.147490168,0.264148767,-0.322762363,-0.510349377,-0.135175349,,,
ACSM4,0.07518406,-0.196534488,0.346902608,0.344645081,-0.015409066,0.704699228,-0.180310789,-0.344540039,-0.016081538,-0.055912747,-0.247672383,0.135846889,,,
ACSM5,-0.578273895,-0.851567995,-0.304979794,-0.085755606,-0.370532417,0.199021205,0.456161617,0.263368578,0.648954655,0.039428342,-0.112263602,0.191120285,,,
ACSS1,-0.354490914,-0.539879477,-0.169102351,-0.182357062,-0.588796583,0.224082459,0.120419837,-0.051332121,0.292171794,0.241644373,0.031592031,0.451696715,,,
ACSS2,-0.147591433,-0.467274243,0.172091376,-0.052064461,-0.206511219,0.102382298,-0.080990002,-0.213617111,0.051637106,0.214341224,-0.022639968,0.451322416,,,
ACSS3,-0.712139016,-0.957274522,-0.46700351,0.081518654,-0.20021044,0.363247748,0.178055838,0.004400995,0.351710681,0.32270809,0.13504889,0.51036729,,,
ACTA1,0.346811653,0.079728872,0.613894433,0.30428347,-0.010984148,0.619551089,-0.16102414,-0.323005472,0.000957192,-0.257935674,-0.458958857,-0.056912491,,,
ACTA2,0.124219666,-0.14151684,0.389956173,0.15483216,-0.103477353,0.413141673,0.354332134,0.148344992,0.560319277,-0.510149125,-0.671747258,-0.348550993,,,
ACTB,0.666845863,0.473462987,0.860228739,0.315919121,0.156159047,0.475679195,-0.131389503,-0.319532088,0.056753082,-0.532179017,-0.752850343,-0.311507691,,,
ACTBL2,0.69031925,0.413859943,0.966778558,-0.188434694,-0.476220165,0.099350777,0.142126816,-0.042672147,0.326925779,-0.559726956,-0.675607915,-0.443845997,,,
ACTC1,0.157899589,-0.091784336,0.407583513,0.13971565,-0.116975538,0.396406837,0.148903718,-0.086268546,0.384075983,-0.330981913,-0.503446996,-0.158516829,,,
ACTG1,-0.182353891,-0.365331685,0.000623903,-0.008430242,-0.363562204,0.34670172,0.005870828,-0.175244523,0.186986179,0.135354329,-0.103411685,0.374120343,,,
ACTG2,0.809649988,0.491143959,1.128156018,-0.290563174,-0.511939923,-0.069186426,0.082874858,-0.0683272,0.234076915,-0.541377643,-0.653306046,-0.42944924,,,
ACTL6A,0.467922175,0.235912774,0.699931576,0.01110826,-0.283579425,0.305795945,-0.541383573,-0.699728564,-0.383038581,0.162330163,-0.046454645,0.37111497,,,
ACTL6B,-0.070763169,-0.155191312,0.013664975,-0.187662978,-0.187662978,-0.187662978,-0.187662978,-0.187662978,-0.187662978,0.326747554,-0.029189972,0.68268508,,,
ACTL7A,-0.174416708,-0.301046345,-0.047787071,0.489083704,-0.077037062,1.05520447,-0.027566342,-0.18353178,0.128399097,-0.087311576,-0.239952682,0.065329529,,,
ACTL7B,-0.237965832,-0.449685512,-0.026246152,0.457548668,0.056858865,0.858238471,-0.185119638,-0.331241429,-0.038997847,0.12710636,-0.088159025,0.342371745,,,
ACTL8,0.388036798,0.069860586,0.70621301,0.267022147,-0.012480451,0.546524746,-0.414883681,-0.529866293,-0.29990107,-0.026941811,-0.219547749,0.165664128,,,
ACTL9,-0.031743406,-0.127615359,0.064128548,-0.163284921,-0.163284921,-0.163284921,0.280419062,-0.092585118,0.653423243,-0.163284921,-0.163284921,-0.163284921,,,
ACTN1,0.707524083,0.497784053,0.917264112,0.068179895,-0.244278079,0.380637869,-0.0862533,-0.277336014,0.104829414,-0.482073597,-0.654236189,-0.309911005,,,
ACTN2,0.254413993,0.016640199,0.492187787,-0.075231355,-0.370570807,0.220108096,-0.138450999,-0.316295898,0.0393939,-0.020512609,-0.25167997,0.210654751,,,
ACTN3,0.215985696,-0.051879775,0.483851167,-0.068946192,-0.339789889,0.201897505,0.087997455,-0.132423084,0.308417994,-0.211847071,-0.390534022,-0.03316012,,,
ACTN4,1.040302446,0.74950425,1.331100641,-0.157339023,-0.329461229,0.014783184,-0.238845376,-0.382470854,-0.095219897,-0.472663838,-0.602629352,-0.342698324,,,
ACTR10,-0.568060381,-0.725348148,-0.410772614,0.149593312,-0.163811217,0.462997841,0.025314144,-0.143654971,0.194283259,0.326989242,0.084867283,0.5691112,,,
ACTR1A,-0.117195369,-0.313278436,0.078887697,0.725172569,0.361134048,1.08921109,-0.190220151,-0.356176612,-0.02426369,-0.092395446,-0.306104501,0.12131361,,,
ACTR1B,0.180696233,-0.086931782,0.448324247,0.396923905,0.162474383,0.631373427,-0.11352741,-0.268755962,0.041701142,-0.225187026,-0.460798129,0.010424078,,,
ACTR2,0.233894101,-0.068416295,0.536204496,0.58950878,0.385980696,0.793036863,-0.269629742,-0.445211607,-0.094047876,-0.211779796,-0.397615639,-0.025943954,,,
ACTR3,0.528281529,0.277658751,0.778904307,0.565347957,0.389173255,0.741522658,-0.3514185,-0.501958563,-0.200878436,-0.342109063,-0.562070021,-0.122148104,,,
ACTR3B,1.134576883,0.845216592,1.423937173,-0.516010238,-0.74118182,-0.290838657,-0.230992863,-0.337320394,-0.124665332,-0.371559382,-0.48464334,-0.258475424,,,
ACTR3C,0.48293589,0.262413396,0.703458384,0.355875469,0.104826968,0.60692397,-0.511669576,-0.655329326,-0.368009826,-0.049789642,-0.28507411,0.185494826,,,
ACTR5,-0.213510888,-0.442878198,0.015856423,0.292025846,0.005654846,0.578396846,-0.450587176,-0.583444364,-0.317729988,0.445932953,0.217283461,0.674582445,,,
ACTR6,0.110495095,-0.160190576,0.381180767,-0.575983816,-0.956128869,-0.195838762,0.066314524,-0.094256233,0.22688528,0.141569168,-0.032234284,0.31537262,,,
ACTR8,-0.532893396,-0.725224518,-0.340562273,-0.407299461,-0.701490456,-0.113108466,0.60976918,0.415130844,0.804407517,0.018957646,-0.163736696,0.201651989,,,
ACTRT1,0.105647994,-0.186620238,0.397916227,0.159062989,-0.290316667,0.608442645,-0.059718314,-0.219111251,0.099674623,-0.101537439,-0.232831409,0.029756531,,,
ACTRT2,0.113334128,-0.159026339,0.385694595,-0.159026339,-0.159026339,-0.159026339,-0.159026339,-0.159026339,-0.159026339,0.146912816,-0.159026339,0.45285197,,,
ACVR1,-0.274881578,-0.537364581,-0.012398574,0.353154952,0.110329106,0.595980799,0.47350561,0.313617095,0.633394126,-0.424192503,-0.623223433,-0.225161572,,,
ACVR1B,-0.99889017,-1.237798607,-0.759981733,0.530149548,0.196966792,0.863332304,0.227299932,0.117352179,0.337247684,0.266263753,0.109637321,0.422890184,,,
ACVR1C,-0.236802043,-0.467926283,-0.005677804,-0.006526105,-0.238829421,0.225777211,0.256198467,0.007262174,0.50513476,-0.064658946,-0.247996974,0.118679082,,,
ACVR2A,0.282687864,0.005028984,0.560346743,0.523471187,0.297450605,0.74949177,0.140946361,-0.03397711,0.315869832,-0.608825087,-0.779626173,-0.438024002,,,
ACVR2B,-0.057266957,-0.348062864,0.23352895,-0.326282908,-0.688205034,0.035639219,0.342983985,0.195197524,0.490770445,-0.122601314,-0.300038484,0.054835857,,,
ACVRL1,0.250384991,0.032894707,0.467875274,0.119682402,-0.118268429,0.357633233,0.162286653,-0.06478456,0.389357865,-0.403154653,-0.603492745,-0.20281656,,,
ACY1,-0.433283225,-0.706474046,-0.160092404,0.103705414,-0.208126514,0.415537342,0.276244786,0.120931967,0.431557606,0.008375125,-0.195108041,0.211858291,,,
ACY3,0.166606109,0.015850685,0.317361534,0.643089944,0.305576184,0.980603704,-0.22577019,-0.369565207,-0.081975174,-0.230136455,-0.484233967,0.023961056,,,
ACYP1,0.255263249,0.054800654,0.455725843,-0.2101377,-0.53475734,0.114481939,-0.527891321,-0.716129525,-0.339653118,0.419517263,0.231430076,0.60760445,,,
ACYP2,0.607324594,0.362674384,0.851974805,0.098796546,-0.20643719,0.404030282,-0.199246549,-0.383661559,-0.014831538,-0.313947109,-0.495242952,-0.132651267,,,
ADA,0.367745888,0.161024371,0.574467406,0.363817841,0.097243081,0.630392602,-0.37173423,-0.555552059,-0.1879164,-0.101473034,-0.330672952,0.127726885,,,
ADAD1,-0.111594749,-0.165211982,-0.057977516,0.097096428,-0.055589468,0.249782323,-0.188870207,-0.188870207,-0.188870207,0.216148463,-0.139356798,0.571653724,,,
ADAD2,0.16470704,-0.061133372,0.390547452,0.050236199,-0.169507687,0.269980085,-0.034030239,-0.267490025,0.199429547,-0.116036068,-0.331269944,0.099197809,,,
ADAL,-0.683304689,-0.902452449,-0.46415693,-0.424173767,-0.701252504,-0.14709503,0.425535845,0.290687642,0.560384047,0.316760216,0.104659392,0.52886104,,,
ADAM10,-0.398434197,-0.633576694,-0.163291699,-0.024722569,-0.353136959,0.30369182,0.36142869,0.138719467,0.584137914,-0.03518223,-0.193566947,0.123202488,,,
ADAM11,0.409862036,0.089912745,0.729811327,-0.764024799,-1.00024066,-0.527808939,-0.044305236,-0.179475109,0.090864636,0.117075057,-0.061802553,0.295952667,,,
ADAM12,-0.055887946,-0.256335579,0.144559687,0.595140145,0.463029543,0.727250748,0.281631334,0.071588232,0.491674436,-0.525550808,-0.743902171,-0.307199445,,,
ADAM15,0.098607884,-0.066157667,0.263373434,0.601327064,0.273119826,0.929534302,-0.296182607,-0.430340135,-0.162025079,-0.09077778,-0.35189673,0.170341171,,,
ADAM17,0.303014832,-0.022640788,0.628670452,0.19400121,-0.075475602,0.463478022,-0.099491529,-0.259365212,0.060382153,-0.22891568,-0.406662405,-0.051168955,,,
ADAM18,-0.268583715,-0.268583715,-0.268583715,0.334819049,-0.120592802,0.790230899,-0.180118712,-0.268583715,-0.091653709,0.206642027,-0.063383806,0.476667859,,,
ADAM19,0.429684269,0.180938715,0.678429822,0.431240242,0.294157115,0.56832337,-0.265862766,-0.460536656,-0.071188876,-0.283098172,-0.501398063,-0.064798281,,,
ADAM2,-0.162063212,-0.213240707,-0.110885718,0.020174355,-0.176909787,0.217258497,-0.195991019,-0.213240707,-0.178741331,0.299284959,-0.047569359,0.646139277,,,
ADAM20,-0.381234324,-0.552007487,-0.210461161,0.254176769,-0.091550888,0.599904427,0.286837901,0.077100276,0.496575526,-0.116048964,-0.322083426,0.089985499,,,
ADAM21,-0.213475649,-0.503424895,0.076473598,0.375665879,0.051086785,0.700244974,-0.101908668,-0.275718031,0.071900696,0.06993627,-0.111702059,0.251574599,,,
ADAM21P1,-0.3945121,-0.612154361,-0.17686984,0.321752,-0.020852002,0.664356002,0.064566899,-0.106671399,0.235805197,0.073131464,-0.147647182,0.293910109,,,
ADAM22,-0.429561115,-0.672729872,-0.186392359,-0.197059045,-0.374842837,-0.019275254,0.421265267,0.23741147,0.605119063,0.016987812,-0.211245158,0.245220781,,,
ADAM23,-0.136462504,-0.350337354,0.077412346,0.216768601,0.029507707,0.404029495,0.414128005,0.207274681,0.62098133,-0.402910094,-0.624005241,-0.181814947,,,
ADAM28,-0.065671333,-0.312735561,0.181392896,-0.094185213,-0.283294422,0.094923997,0.397087881,0.236351676,0.557824086,-0.284196447,-0.531569303,-0.03682359,,,
ADAM29,-0.242393724,-0.463430952,-0.021356496,-0.146965505,-0.348337607,0.054406597,0.287046977,0.027746503,0.546347451,-0.019808641,-0.20264974,0.163032458,,,
ADAM30,-0.217413118,-0.285957326,-0.14886891,-0.285957326,-0.285957326,-0.285957326,0.268221242,-0.048565286,0.58500777,0.048993145,-0.142487372,0.240473663,,,
ADAM32,0.554005541,0.281755715,0.826255368,-0.099731487,-0.320214272,0.120751299,-0.107419619,-0.278974342,0.064135104,-0.262694611,-0.473132245,-0.052256977,,,
ADAM33,-0.297136224,-0.527813365,-0.066459083,-0.181399395,-0.328907488,-0.033891301,0.703095826,0.536426893,0.86976476,-0.360248302,-0.578610043,-0.14188656,,,
ADAM3A,-0.136981563,-0.136981563,-0.136981563,-0.136981563,-0.136981563,-0.136981563,-0.136981563,-0.136981563,-0.136981563,0.30250095,-0.06068081,0.66568271,,,
ADAM5P,0.287172025,-0.088045799,0.662389849,-0.247991878,-0.247991878,-0.247991878,0.052256453,-0.165024749,0.269537655,-0.141462182,-0.247991878,-0.034932485,,,
ADAM6,0.228943539,0.0264207,0.431466379,0.490687768,0.25184652,0.729529017,-0.114439052,-0.297034261,0.068156156,-0.30738078,-0.550575009,-0.064186551,,,
ADAM7,-0.178320703,-0.178320703,-0.178320703,0.393419598,-0.061615588,0.848454784,-0.178320703,-0.178320703,-0.178320703,0.107921402,-0.178320703,0.394163507,,,
ADAM8,0.304355043,0.050627522,0.558082564,0.251126964,0.019738923,0.482515005,-0.175870865,-0.380362514,0.028620784,-0.185286851,-0.394297106,0.023723403,,,
ADAM9,0.340176962,0.10694711,0.573406814,0.257955846,-0.047301575,0.563213268,-0.176625544,-0.373975255,0.020724167,-0.214844499,-0.417368533,-0.012320464,,,
ADAMDEC1,0.274112895,-0.013750956,0.561976745,0.333355284,0.120085106,0.546625463,-0.513920235,-0.692276663,-0.335563808,0.120244579,-0.067395323,0.30788448,,,
ADAMTS1,0.707564129,0.561755177,0.853373081,-0.207975448,-0.386682883,-0.029268014,0.112610524,-0.10940126,0.334622308,-0.534603791,-0.741622079,-0.327585504,,,
ADAMTS10,0.161506976,-0.091524152,0.414538104,0.003055708,-0.234652579,0.240763996,0.208792102,0.050771182,0.366813021,-0.322750517,-0.56480647,-0.080694564,,,
ADAMTS12,-0.317230107,-0.570437003,-0.064023211,0.546677351,0.362585009,0.730769693,0.238171678,0.054890078,0.421453278,-0.263663953,-0.482931719,-0.044396187,,,
ADAMTS13,-0.383856975,-0.6618446,-0.105869349,-0.285006677,-0.637884576,0.067871221,0.224869457,0.032718806,0.417020108,0.214896173,0.07159533,0.358197017,,,
ADAMTS14,0.149950965,-0.066887352,0.366789282,0.411199809,0.246625912,0.575773706,-0.01711798,-0.249685539,0.215449578,-0.301658397,-0.518871733,-0.084445062,,,
ADAMTS15,-1.099903563,-1.29750082,-0.902306306,0.079816177,-0.130857121,0.290489475,0.41940512,0.280993585,0.557816655,0.383089677,0.197175416,0.569003938,,,
ADAMTS16,-0.044005023,-0.286606751,0.198596704,0.027646267,-0.245548403,0.300840937,0.448628217,0.260969216,0.636287218,-0.410754741,-0.608553477,-0.212956004,,,
ADAMTS17,-0.260033794,-0.539915581,0.019847993,0.76533244,0.480248912,1.050415968,-0.003351024,-0.153925601,0.147223552,-0.184429476,-0.378391589,0.009532637,,,
ADAMTS18,0.09951607,-0.154926634,0.353958774,-0.627280051,-0.817211243,-0.437348858,0.457956497,0.255080689,0.660832304,-0.199872003,-0.389831842,-0.009912164,,,
ADAMTS19,-0.480944105,-0.7090616,-0.25282661,0.023965037,-0.279554332,0.327484406,0.073216379,-0.119544734,0.265977492,0.278559863,0.074618835,0.482500892,,,
ADAMTS2,-0.050117265,-0.261901159,0.16166663,0.481966276,0.313246937,0.650685615,0.162321552,-0.04238907,0.367032174,-0.358953344,-0.595098034,-0.122808654,,,
ADAMTS20,-0.131741509,-0.364853998,0.10137098,0.046754543,-0.371143913,0.464652998,0.194704507,-0.011512397,0.400921411,-0.111162958,-0.266351971,0.044026056,,,
ADAMTS3,1.085374296,0.897328165,1.273420426,-0.019035234,-0.135718194,0.097647726,0.01492414,-0.100116151,0.129964431,-0.818815405,-1.006191296,-0.631439515,,,
ADAMTS4,0.483050962,0.281843912,0.684258012,0.312287982,0.007681409,0.616894554,-0.359149156,-0.570322003,-0.147976309,-0.174247604,-0.363323476,0.014828268,,,
ADAMTS5,0.617289913,0.405166371,0.829413455,-0.347521544,-0.546276611,-0.148766476,0.29213762,0.090643517,0.493631724,-0.569171882,-0.75188055,-0.386463214,,,
ADAMTS6,-0.132544967,-0.356698775,0.091608841,0.259844527,0.040962838,0.478726217,0.195397126,-0.035585616,0.426379869,-0.217769118,-0.426984555,-0.008553681,,,
ADAMTS7,0.300120503,0.057041098,0.543199907,0.614939993,0.392954648,0.836925338,-0.143306594,-0.359003409,0.07239022,-0.395224887,-0.573239963,-0.217209812,,,
ADAMTS8,-0.22011975,-0.477901031,0.03766153,0.239802523,-0.090283525,0.569888572,0.407790332,0.248939448,0.566641217,-0.345610517,-0.537198875,-0.154022159,,,
